ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5055,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9097,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9179,DATA,144.5,0.0, 0, 0,145800,1000,1000,0,0,0,""
9679,DATA,144.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10179,DATA,144.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10679,DATA,144.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
11179,DATA,144.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
11624,EVENT,144.3,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
11697,DATA,144.3,0.0, 0, 0, 0,1000,1011,0,0,0,""
12217,DATA,142.8,4.2,1471,1111,1000,1000,1139,0,0,0,""
12717,DATA,143.0,2.1,3201,2684, 0,1000,1200,0,0,0,""
13217,DATA,142.0,-16.7,4202,3923, 0,1000,1200,0,0,0,""
13717,DATA,142.0,-8.3,4270,4216, 0,1000,1200,0,0,0,""
14217,DATA,141.0,-2.1,3934,4113, 0,1000,1200,0,0,0,""
14717,DATA,141.5,4.2,4190,4152,1800,1000,1200,0,0,0,""
15217,DATA,141.0,6.2,4376,4253, 0,1000,1200,0,0,0,""
15717,DATA,140.0,-2.1,4296,4272,600,1000,1200,0,0,0,""
16217,DATA,139.5,-2.1,3938,4122,2400,1000,1200,0,0,0,""
16717,DATA,139.0,-2.1,3687,3926,3600,1000,1200,0,0,0,""
17217,DATA,137.5,-4.2,3304,3365,3600,1000,1200,0,0,0,""
17717,DATA,136.8,-2.1,3298,3299,3000,1000,1200,0,0,0,""
18217,DATA,136.0,-2.1,3315,3311,3600,1000,1200,0,0,0,""
18652,EVENT,135.3,0.0,3323,3321,3000,1000,1200,0,0,0,"STARTER 1220"
18717,DATA,135.3,0.0,3324,3322,3600,1000,1202,0,0,0,""
18818,EVENT,134.8,-3.8,3323,3322,3000,1000,1205,0,0,0,"STARTER 1240"
18978,EVENT,134.5,-1.7,3321,3322,2983,1000,1212,0,0,0,"STARTER 1260"
19098,EVENT,134.3,-2.1,3855,3562,1482,1000,1218,0,0,0,"STARTER 1280"
19217,DATA,134.3,0.0,4248,3871,2000,1000,1226,0,0,0,""
19298,EVENT,134.0,-1.9,4318,4072,2017,1000,1234,0,0,0,"STARTER 1300"
19737,DATA,133.0,-4.2,5154,4862,1500,1000,1270,0,0,0,""
20257,DATA,132.3,-4.2,6150,5818,1500,1000,1297,0,0,0,""
20757,DATA,131.5,0.0,6617,6339,4800,1000,1300,0,0,0,""
21257,DATA,130.0,-4.2,5597,5795,5400,1000,1300,0,0,0,""
21757,DATA,129.5,-2.1,5347,5392,5400,1000,1300,0,0,0,""
22257,DATA,128.5,-2.1,5333,5336,5400,1000,1300,0,0,0,""
22757,DATA,127.0,-2.1,5334,5334,5400,1000,1300,0,0,0,""
23257,DATA,126.2,-2.1,5333,5333,5400,1000,1300,0,0,0,""
23757,DATA,125.0,-4.2,5345,5342,5400,1000,1300,0,0,0,""
24257,DATA,125.0,2.1,5352,5351,5400,1000,1300,0,0,0,""
24757,DATA,123.2,-4.2,5353,5353,5400,1000,1300,0,0,0,""
25257,DATA,123.0,2.1,5354,5354,5400,1000,1300,0,0,0,""
25757,DATA,122.0,2.1,5342,5345,4800,1000,1300,0,0,0,""
26257,DATA,121.3,0.0,5332,5334,5400,1000,1300,0,0,0,""
26757,DATA,120.0,-6.2,5335,5334,5400,1000,1300,0,0,0,""
27257,DATA,119.7,2.1,5334,5335,5400,1000,1300,0,0,0,""
27757,DATA,118.7,-2.1,5330,5331,5400,1000,1300,0,0,0,""
28257,DATA,118.0,-2.1,5331,5331,5400,1000,1300,0,0,0,""
28757,DATA,117.5,-2.1,5329,5330,5400,1000,1300,0,0,0,""
29257,DATA,116.5,-4.2,5320,5322,5400,1000,1300,0,0,0,""
29693,EVENT,116.0,2.1,5313,5315,4800,1000,1300,1,0,0,"IGN ON"
29757,DATA,116.0,2.1,5311,5314,5399,1000,1300,1,0,0,""
30257,DATA,114.7,-2.1,5279,5288,4800,1000,1300,1,0,0,""
30625,EVENT,114.7,2.1,5259,5267,5400,1000,1300,1,1,0,"VALVE1 ON"
30757,DATA,114.0,-6.2,5250,5256,5401,1000,1300,1,1,0,""
31257,DATA,113.3,-6.2,5244,5244,5400,1000,1300,1,1,0,""
31757,DATA,112.7,-2.1,5251,5248,5400,1000,1300,1,1,0,""
32257,DATA,112.0,-6.2,5262,5259,5400,1000,1300,1,1,0,""
32757,DATA,111.0,-4.2,5271,5269,5400,1000,1300,1,1,0,""
32873,EVENT,111.5,4.2,5273,5271,5343,1000,1300,1,1,0,"PUMP 1045"
33257,DATA,110.5,-8.3,5282,5279,5219,1007,1300,1,1,0,""
33757,DATA,110.5,-4.2,6261,5797,1500,1027,1300,1,1,0,""
34257,DATA,109.2,-4.2,6360,6219,1500,1044,1300,1,1,0,""
34757,DATA,116.5,22.9,6064,6294,5400,1045,1300,1,1,0,""
35257,DATA,125.8,27.1,5493,5594,5400,1045,1300,1,1,0,""
35757,DATA,136.3,12.5,5411,5428,5400,1045,1300,1,1,0,""
36257,DATA,148.8,31.2,5402,5404,5400,1045,1300,1,1,0,""
36757,DATA,157.5,10.4,5393,5395,5400,1045,1300,1,1,0,""
37257,DATA,165.3,16.7,5391,5391,5400,1045,1300,1,1,0,""
37757,DATA,172.3,14.6,5388,5389,5400,1045,1300,1,1,0,""
38257,DATA,178.0,10.4,5382,5383,5400,1045,1300,1,1,0,""
38757,DATA,183.0,12.5,5390,5388,5400,1045,1300,1,1,0,""
39257,DATA,187.0,4.2,5397,5396,5400,1045,1300,1,1,0,""
39757,DATA,192.5,16.7,5405,5403,5400,1045,1300,1,1,0,""
40257,DATA,197.5,16.7,5411,5410,5400,1045,1300,1,1,0,""
40500,EVENT,200.0,6.0,5413,5412,5344,1045,1300,1,1,0,"PUMP 1050"
40757,DATA,204.8,18.8,5413,5413,5400,1045,1300,1,1,0,""
41257,DATA,212.3,10.4,5411,5411,5400,1048,1300,1,1,0,""
