ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4695,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8736,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8738,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
9237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
9737,DATA,44.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
10237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
11237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
11737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
12237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
12737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
13237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
13737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
15237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
15737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21237,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
22237,DATA,44.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
22737,DATA,44.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
23237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
23737,DATA,44.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
24237,DATA,44.2,-2.1, 0, 0,600,1000,1000,0,0,0,""
24737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
25237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
25737,DATA,44.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
26237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
26737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
27237,DATA,44.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
27737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
28237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
28737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
29237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
29737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
30237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
30737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
31237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
31737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
32237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
32737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
33237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
33737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
34237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
34737,DATA,44.2,0.0, 0, 0,1200,1000,1000,0,0,0,""
35237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
35737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
36237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
36737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
37237,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
37737,DATA,44.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
38237,DATA,44.2,2.1, 0, 0, 0,1000,1000,0,0,0,""
38737,DATA,44.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
39237,DATA,44.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
39737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
40237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
40737,DATA,44.2,2.1, 0, 0, 0,1000,1000,0,0,0,""
41237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
41737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
42237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
42737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
43237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
43737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
44237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
44737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
45237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
45737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
46237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
46737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
47237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
47737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
48237,DATA,44.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
48737,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
49237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
49737,DATA,44.0,2.1, 0, 0,3000,1000,1000,0,0,0,""
50237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
50737,DATA,44.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
51237,DATA,44.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
51737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
52237,DATA,44.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
52737,DATA,43.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
53237,DATA,43.7,0.0, 0, 0,1200,1000,1000,0,0,0,""
53737,DATA,43.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
54237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
54737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
55237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
55737,DATA,43.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
56237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
56737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
57237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
57737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
59237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
59737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
60237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
60737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
61237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
61737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
62237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
62737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
63237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
63737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
64237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
64737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
65237,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
65737,DATA,43.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
66237,DATA,43.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
66737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
67237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
67737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
68237,DATA,43.5,0.0, 0, 0,600,1000,1000,0,0,0,""
68737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
69237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
69737,DATA,43.5,0.0, 0, 0,600,1000,1000,0,0,0,""
70237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
70737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
71237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
71737,DATA,43.5,0.0, 0, 0,600,1000,1000,0,0,0,""
72237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
72737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
73237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
73737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
74237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
74737,DATA,43.5,0.0, 0, 0,1800,1000,1000,0,0,0,""
75237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
75737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
76237,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
76737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
77237,DATA,43.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
77737,DATA,43.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
78237,DATA,43.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
78737,DATA,43.3,-2.1, 0, 0, 0,1000,1000,0,0,0,""
79237,DATA,43.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
79737,DATA,43.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
80237,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
80737,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
81237,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
81737,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
82237,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
82737,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
83237,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
83737,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
