ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4729,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8770,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8772,DATA,46.5,0.0, 0, 0,574200,1000,1000,0,0,0,""
9272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
9772,DATA,46.5,0.0, 0, 0,37798,1000,1000,0,0,0,""
10272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10772,DATA,46.5,0.0, 0, 0,600,1000,1000,0,0,0,""
11272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
11772,DATA,46.5,0.0, 0, 0,3000,1000,1000,0,0,0,""
12272,DATA,46.5,0.0, 0, 0,151786,1000,1000,0,0,0,""
12772,DATA,46.5,0.0, 0, 0,16800,1000,1000,0,0,0,""
13272,DATA,46.5,0.0, 0, 0,21601,1000,1000,0,0,0,""
13772,DATA,46.5,0.0, 0, 0,12001,1000,1000,0,0,0,""
14272,DATA,46.5,0.0, 0, 0,600,1000,1000,0,0,0,""
14772,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
15272,DATA,46.5,0.0, 0, 0,600,1000,1000,0,0,0,""
15772,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16772,DATA,46.5,0.0, 0, 0,10199,1000,1000,0,0,0,""
17272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17772,DATA,46.5,0.0, 0, 0,1200,1000,1000,0,0,0,""
18272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18772,DATA,46.5,0.0, 0, 0,1200,1000,1000,0,0,0,""
19272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19772,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20272,DATA,46.5,0.0, 0, 0,51006,1000,1000,0,0,0,""
20772,DATA,46.5,0.0, 0, 0,15601,1000,1000,0,0,0,""
21272,DATA,46.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21772,DATA,46.5,0.0, 0, 0,94203,1000,1000,0,0,0,""
22272,DATA,46.5,0.0, 0, 0,152994,1000,1000,0,0,0,""
22772,DATA,46.5,2.1, 0, 0,157808,1000,1000,0,0,0,""
23272,DATA,46.2,0.0, 0, 0,159597,1000,1000,0,0,0,""
23772,DATA,46.2,0.0, 0, 0,82204,1000,1000,0,0,0,""
24272,DATA,46.5,2.1, 0, 0,159603,1000,1000,0,0,0,""
24772,DATA,46.2,0.0, 0, 0,158378,1000,1000,0,0,0,""
25272,DATA,46.2,0.0, 0, 0,148821,1000,1000,0,0,0,""
25772,DATA,46.2,0.0, 0, 0,157786,1000,1000,0,0,0,""
26272,DATA,46.2,0.0, 0, 0,159000,1000,1000,0,0,0,""
26772,DATA,46.2,0.0, 0, 0,157781,1000,1000,0,0,0,""
27272,DATA,46.2,0.0, 0, 0,159019,1000,1000,0,0,0,""
27772,DATA,46.2,0.0, 0, 0,157821,1000,1000,0,0,0,""
28272,DATA,46.2,0.0, 0, 0,159621,1000,1000,0,0,0,""
