ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3761,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7802,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7804,DATA,39.0,0.0, 0, 0,258600,1000,1000,0,0,0,""
8303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15303,DATA,39.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
15803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17803,DATA,39.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
18303,DATA,39.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
18803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
20303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
20803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22803,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23303,DATA,39.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23803,DATA,38.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24303,DATA,38.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
25303,DATA,38.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
25803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
26303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
26803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
27303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
27803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
28303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
28803,DATA,38.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29303,DATA,38.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29803,DATA,38.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
30303,DATA,38.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
30803,DATA,38.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
31303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
31803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
32303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
32803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
33303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
33803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
34303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
34803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
35303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
35803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
36303,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
36803,DATA,38.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
37303,DATA,38.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
37803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
38303,DATA,38.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
38803,DATA,38.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
39303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
39803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
40303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
40803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
41303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
41803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
42303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
42803,DATA,38.2,0.0, 0, 0,62399,1000,1000,0,0,0,""
43303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
43803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
44303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
44803,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
45303,DATA,38.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
45803,DATA,38.2,2.1, 0, 0,52207,1000,1000,0,0,0,""
46303,DATA,38.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
46803,DATA,38.0,0.0, 0, 0,40801,1000,1000,0,0,0,""
47303,DATA,38.0,0.0, 0, 0,22800,1000,1000,0,0,0,""
47803,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
48303,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
48803,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
49303,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
49803,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
50303,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
50803,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
51303,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
51803,DATA,38.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
52303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
52803,DATA,38.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
53303,DATA,38.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
53803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
54303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
54803,DATA,38.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
55303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
55803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
56303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
56803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
57303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
57803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58803,DATA,37.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
59303,DATA,37.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
59803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
60303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
60803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
61303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
61803,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
62303,DATA,37.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
62803,DATA,37.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
63303,DATA,37.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
63803,DATA,37.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
64303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
64803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
65303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
65803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
66303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
66803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
67303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
67803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
68303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
68803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
69303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
69803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
70303,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
70803,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
71303,DATA,37.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
