ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
2698,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
2699,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
2803,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
34905,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
35821,DATA,WAITING,NONE,32.7,0.0, 0,0,1210,166.3,1210,1000,0,0,1,0,"NONE",""
35745,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
35781,EVENT,WAITING,NONE,32.7,0.0, 0,0,1210,166.3,1210,1000,0,0,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
36321,DATA,WAITING,NONE,32.7,0.0,1500,0,1210,166.3,1210,1000,0,0,1,0,"NONE",""
36841,DATA,WAITING,NONE,32.7,0.0,1500,0,1210,166.3,1210,1000,0,0,1,0,"NONE",""
37321,EVENT,WAITING,NONE,32.7,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1210us"
48144,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
49761,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
49685,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
49721,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
50261,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
50725,EVENT,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
50761,EVENT,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
65124,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
66001,DATA,WAITING,NONE,32.7,0.0,1499,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
65925,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
65961,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
66521,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
67021,EVENT,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE2_MAIN PASS - Valve 2 pulse completed"
69077,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
