ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5427,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9468,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9470,DATA,33.5,0.0, 0, 0,4839600,1000,1000,0,0,0,""
9970,DATA,33.5,0.0, 0, 0,137985,1000,1000,0,0,0,""
10470,DATA,33.5,0.0, 0, 0,136200,1000,1000,0,0,0,""
10970,DATA,33.5,0.0, 0, 0,138004,1000,1000,0,0,0,""
11470,DATA,33.5,0.0, 0, 0,136203,1000,1000,0,0,0,""
11970,DATA,33.5,0.0, 0, 0,138012,1000,1000,0,0,0,""
12470,DATA,33.5,0.0, 0, 0,136190,1000,1000,0,0,0,""
12970,DATA,33.5,0.0, 0, 0,137397,1000,1000,0,0,0,""
13470,DATA,33.5,0.0, 0, 0,136204,1000,1000,0,0,0,""
13970,DATA,33.5,0.0, 0, 0,137401,1000,1000,0,0,0,""
14470,DATA,33.5,0.0, 0, 0,136196,1000,1000,0,0,0,""
14970,DATA,33.5,0.0, 0, 0,137396,1000,1000,0,0,0,""
15470,DATA,33.5,0.0, 0, 0,136188,1000,1000,0,0,0,""
15970,DATA,33.5,0.0, 0, 0,137411,1000,1000,0,0,0,""
16470,DATA,33.5,0.0, 0, 0,136211,1000,1000,0,0,0,""
16970,DATA,33.5,0.0, 0, 0,137412,1000,1000,0,0,0,""
17470,DATA,33.5,0.0, 0, 0,135608,1000,1000,0,0,0,""
17970,DATA,33.5,0.0, 0, 0,137408,1000,1000,0,0,0,""
