ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1089,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
1138,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1280,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
14104,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
63344,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
65344,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
65394,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
65443,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
65982,DATA,WAITING,NONE,29.8,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
66482,DATA,WAITING,NONE,33.0,18.9,500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
66982,DATA,WAITING,NONE,30.0,0.0,372,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
67502,DATA,WAITING,NONE,30.0,-18.9,300,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
68022,DATA,WAITING,NONE,30.3,1.9,375,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
68542,DATA,WAITING,NONE,30.3,-1.9,375,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
68943,EVENT,WAITING,NONE,30.3,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM= 0 RNOISE=REST_NOISE"
106664,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
109956,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
110013,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
110062,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1280,0,0,0,0,"NONE",""
110582,DATA,WAITING,NONE,29.8,0.0,300,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
111102,DATA,WAITING,NONE,31.2,-13.3,300,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
111622,DATA,WAITING,NONE,30.3,1.7,250,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
112122,DATA,WAITING,NONE,30.0,-22.7,500,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
112642,DATA,WAITING,NONE,30.3,0.0,451,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
113162,DATA,WAITING,NONE,30.3,3.8,375,0,1000,0.0,1000,1240,0,0,0,0,"NONE",""
113562,EVENT,WAITING,NONE,30.3,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM= 0 RNOISE=REST_NOISE"
