ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4811,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8852,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8853,DATA,33.7,0.0, 0, 0,600,1000,1000,0,0,0,""
9353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
9853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
10353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
10853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
11353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
11853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
12353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
12853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
13353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
13853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
14353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
14853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
15353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
15853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
17353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
17853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
18353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
18853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
19353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
19853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
21353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
21853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
22353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
22853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
23353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
23853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
24353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
24853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
25353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
25853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
26353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
26853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
27353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
27853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
30353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
30853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
31353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
31853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
34353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
34853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
35353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
35853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
36353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
36853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
37353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
37853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
38353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
38853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
39353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
39853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
40353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
40853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
41353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
41853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
42353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
42853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
43353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
43853,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
44353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
44853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
45353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
45853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
46353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
46853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
47353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
47853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
48353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
48853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
49353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
49853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
50353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
50853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
51353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
51853,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
52353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
52853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
53353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
53853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
54353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
54853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
55353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
55853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
56353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
56853,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
57353,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
57853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
58853,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
59353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
59853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
60353,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
60853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
61353,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
61853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
62353,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
62853,DATA,33.7,0.0, 0, 0,600,1000,1000,0,0,0,""
63353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
63853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
64353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
64853,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
65353,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
65853,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
