ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
3384,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3384,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3488,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
52651,EVENT,WAITING,NONE,32.5,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
80228,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
108122,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
119028,EVENT,WAITING,NONE,32.7,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
154362,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
180268,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
221156,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
222464,DATA,WAITING,NONE,32.5,0.0,215827,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
222458,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
222459,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
222964,DATA,WAITING,NONE,32.5,56.2,1000,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
223464,DATA,WAITING,NONE,,,435,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
223964,DATA,WAITING,NONE,25.8,0.0,885,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
