ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5307,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9348,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9349,DATA,33.7,0.0, 0, 0,109800,1000,1000,0,0,0,""
9849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
10349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
10849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
11349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
11849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
12349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
12849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
13349,DATA,33.7,0.0, 0, 0,600,1000,1000,0,0,0,""
13849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
14349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
14849,DATA,33.7,0.0, 0, 0,600,1000,1000,0,0,0,""
15349,DATA,33.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
15849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16849,DATA,34.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
17349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
17849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
18349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
18849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
19349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
19849,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20849,DATA,33.7,0.0, 0, 0,3600,1000,1000,0,0,0,""
21349,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21849,DATA,34.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
22349,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
22849,DATA,33.7,0.0, 0, 0,182409,1000,1000,0,0,0,""
23349,DATA,33.7,0.0, 0, 0,180025,1000,1000,0,0,0,""
23849,DATA,33.7,0.0, 0, 0,181822,1000,1000,0,0,0,""
24349,DATA,33.7,0.0, 0, 0,180591,1000,1000,0,0,0,""
24849,DATA,33.5,-2.1, 0, 0,182387,1000,1000,0,0,0,""
25349,DATA,33.7,0.0, 0, 0,179991,1000,1000,0,0,0,""
25849,DATA,33.7,0.0, 0, 0,181200,1000,1000,0,0,0,""
26349,DATA,33.7,0.0, 0, 0,180000,1000,1000,0,0,0,""
26849,DATA,33.7,0.0, 0, 0,181798,1000,1000,0,0,0,""
27349,DATA,33.7,0.0, 0, 0,179395,1000,1000,0,0,0,""
27849,DATA,33.7,0.0, 0, 0,181213,1000,1000,0,0,0,""
28349,DATA,34.0,2.1, 0, 0,179405,1000,1000,0,0,0,""
28849,DATA,34.0,0.0, 0, 0,181216,1000,1000,0,0,0,""
29349,DATA,33.7,0.0, 0, 0,180016,1000,1000,0,0,0,""
29849,DATA,33.7,0.0, 0, 0,180622,1000,1000,0,0,0,""
30349,DATA,33.7,0.0, 0, 0,179391,1000,1000,0,0,0,""
30849,DATA,33.7,0.0, 0, 0,181222,1000,1000,0,0,0,""
31349,DATA,33.7,0.0, 0, 0,179398,1000,1000,0,0,0,""
31849,DATA,33.7,-2.1, 0, 0,181187,1000,1000,0,0,0,""
32349,DATA,34.0,0.0, 0, 0,179384,1000,1000,0,0,0,""
32849,DATA,33.7,0.0, 0, 0,180011,1000,1000,0,0,0,""
33349,DATA,33.7,-2.1, 0, 0,178798,1000,1000,0,0,0,""
33849,DATA,33.7,0.0, 0, 0,181205,1000,1000,0,0,0,""
34349,DATA,33.7,0.0, 0, 0,179995,1000,1000,0,0,0,""
34849,DATA,33.7,-2.1, 0, 0,180587,1000,1000,0,0,0,""
35349,DATA,33.7,-2.1, 0, 0,179414,1000,1000,0,0,0,""
35849,DATA,33.7,-2.1, 0, 0,181196,1000,1000,0,0,0,""
36349,DATA,33.7,-2.1, 0, 0,178793,1000,1000,0,0,0,""
36849,DATA,33.7,0.0, 0, 0,179996,1000,1000,0,0,0,""
37349,DATA,33.7,0.0, 0, 0,178811,1000,1000,0,0,0,""
37849,DATA,33.7,0.0, 0, 0,180600,1000,1000,0,0,0,""
38349,DATA,33.7,0.0, 0, 0,178807,1000,1000,0,0,0,""
38849,DATA,33.7,0.0, 0, 0,180002,1000,1000,0,0,0,""
39349,DATA,34.0,0.0, 0, 0,178793,1000,1000,0,0,0,""
