ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
3736,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3737,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3852,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
34759,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
40387,EVENT,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
43569,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
51495,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","ARMED 10s"
78233,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
79393,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
79387,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
79388,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
79892,DATA,WAITING,NONE,32.7,0.0,825,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
80389,EVENT,WAITING,NONE,32.7,0.0,1438,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
88942,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
89163,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
93975,EVENT,WAITING,NONE,32.7,0.0,882,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
116335,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
119586,EVENT,WAITING,NONE,32.7,0.0,962,0,1000,0.0,1000,1000,0,0,1,0,"NONE","ARMED 10s"
122910,EVENT,WAITING,NONE,32.7,0.0,1409,0,1000,0.0,1000,1000,0,1,1,0,"NONE","ARMED 10s"
177723,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
179913,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
212971,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
230301,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
