ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3801,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7842,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7936,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
8051,DATA,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8551,DATA,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9051,DATA,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9551,DATA,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10051,DATA,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10527,EVENT,40.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
10562,DATA,40.0,0.0, 0, 0, 0,1000,1002,0,0,0,""
11082,DATA,38.7,0.0,469,496, 0,1000,1132,0,0,0,""
11602,DATA,39.0,0.0,363,456,500,1000,1200,0,0,0,""
12102,DATA,39.2,0.0,508,438,600,1000,1200,0,0,0,""
12602,DATA,39.2,0.0,924,595,1800,1000,1200,0,0,0,""
13102,DATA,39.2,0.0,1162,848,2400,1000,1200,0,0,0,""
13602,DATA,39.0,0.0,1139,987,2400,1000,1200,0,0,0,""
14102,DATA,38.7,-2.1,1213,1078,3600,1000,1200,0,0,0,""
14602,DATA,38.7,0.0,1349,1182,3000,1000,1200,0,0,0,""
15102,DATA,38.5,-2.1,1513,1311,3600,1000,1200,0,0,0,""
15602,DATA,38.7,0.0,1687,1459,3600,1000,1200,0,0,0,""
16102,DATA,38.7,-2.1,1864,1621,4199,1000,1200,0,0,0,""
16602,DATA,38.7,0.0,2043,1791,4200,1000,1200,0,0,0,""
17102,DATA,38.7,0.0,2223,1966,4200,1000,1200,0,0,0,""
17602,DATA,38.7,0.0,2597,2184,4200,1000,1200,0,0,0,""
18102,DATA,38.5,0.0,3063,2514,4201,1000,1200,0,0,0,""
18215,EVENT,38.5,0.0,3187,2595,3564,1000,1200,0,0,0,"STARTER 1220"
18622,DATA,38.5,0.0,3361,2910,2500,1000,1211,0,0,0,""
19122,DATA,38.5,2.1,2717,2933,4200,1000,1219,0,0,0,""
19622,DATA,38.5,0.0,2322,2697,5400,1000,1220,0,0,0,""
20122,DATA,38.2,0.0,2180,2471,4200,1000,1220,0,0,0,""
20224,EVENT,38.2,0.0,2167,2434,4200,1000,1220,0,0,0,"STARTER 1240"
20622,DATA,38.5,2.1,2101,2315,3018,1000,1231,0,0,0,""
21122,DATA,38.2,0.0,2009,2169,4200,1000,1239,0,0,0,""
21622,DATA,38.0,0.0,2099,2121,4800,1000,1240,0,0,0,""
21908,EVENT,38.2,2.1,2142,2124,4800,1000,1240,0,0,0,"STARTER 1260"
22122,DATA,38.2,2.1,2154,2127,4176,1000,1246,0,0,0,""
22622,DATA,38.0,-2.1,2125,2121,4800,1000,1256,0,0,0,""
23122,DATA,38.2,0.0,2187,2144,4200,1000,1260,0,0,0,""
23610,EVENT,38.0,0.0,2210,2172,4200,1000,1260,0,0,0,"STARTER 1280"
23622,DATA,38.0,0.0,2210,2172,4200,1000,1260,0,0,0,""
24122,DATA,38.0,0.0,2219,2193,4829,1000,1273,0,0,0,""
24622,DATA,38.0,-2.1,2219,2204,4200,1000,1280,0,0,0,""
25122,DATA,38.0,-2.1,2201,2206,5400,1000,1280,0,0,0,""
25251,EVENT,38.2,2.1,2198,2205,4800,1000,1280,0,0,0,"STARTER 1300"
25622,DATA,38.2,2.1,2192,2201,2500,1000,1290,0,0,0,""
26122,DATA,38.0,0.0,2204,2200,7200,1000,1299,0,0,0,""
26622,DATA,38.0,0.0,2306,2231,4800,1000,1300,0,0,0,""
27122,DATA,38.0,0.0,2288,2268,4201,1000,1300,0,0,0,""
27622,DATA,38.0,0.0,2229,2257,4801,1000,1300,0,0,0,""
28122,DATA,37.7,-2.1,2615,2351,6001,1000,1300,0,0,0,""
28622,DATA,37.7,-2.1,2975,2591,5999,1000,1300,0,0,0,""
