ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
942,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
990,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1145,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
9896,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
17902,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE","MODE -> COOLDOWN"
17957,EVENT,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE","SOFT STOP -> COOLDOWN: SOFT_STOP"
18006,DATA,COOLDOWN,NONE,33.2,0.0,68,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
18542,DATA,COOLDOWN,NONE,33.2,0.0,68,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
19062,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
19582,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
20102,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
20622,DATA,COOLDOWN,NONE,33.2,1.9, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
21142,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
21642,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
22162,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
22682,DATA,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
23002,EVENT,COOLDOWN,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","MODE -> WAITING"
