ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3896,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7937,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8032,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
8147,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
8647,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
9147,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
9647,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10147,DATA,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10364,EVENT,37.5,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
10677,DATA,37.5,0.0, 0, 0,500,1000,1080,0,0,0,""
11197,DATA,36.7,4.2,758,553, 0,1000,1176,0,0,0,""
11697,DATA,37.2,2.1,1081,771,5400,1000,1200,0,0,0,""
12197,DATA,37.2,2.1,1081,913,10800,1000,1200,0,0,0,""
12697,DATA,37.2,2.1,1287,1050,12599,1000,1200,0,0,0,""
13197,DATA,36.7,-2.1,1600,1255,11407,1000,1200,0,0,0,""
13697,DATA,37.0,0.0,1890,1518,12599,1000,1200,0,0,0,""
14197,DATA,37.0,0.0,1952,1704,8999,1000,1200,0,0,0,""
14697,DATA,37.0,0.0,1963,1839,7201,1000,1200,0,0,0,""
14970,EVENT,37.0,0.0,1809,1844,9606,1000,1200,0,0,0,"STARTER 1220"
15217,DATA,36.7,-2.1,1767,1828,5355,1000,1207,0,0,0,""
15717,DATA,37.0,0.0,1647,1763,9000,1000,1217,0,0,0,""
16217,DATA,37.0,2.1,1779,1742,6000,1000,1220,0,0,0,""
16717,DATA,37.0,0.0,1866,1786,13801,1000,1220,0,0,0,""
17217,DATA,36.5,-6.2,1992,1861,12601,1000,1220,0,0,0,""
17688,EVENT,37.0,0.0,2208,1977,7200,1000,1220,0,0,0,"STARTER 1240"
17717,DATA,37.0,0.0,2208,1977,7200,1000,1221,0,0,0,""
18217,DATA,37.0,0.0,2261,2104,6054,1000,1233,0,0,0,""
18717,DATA,37.0,0.0,2174,2102,21598,1000,1240,0,0,0,""
19217,DATA,37.0,0.0,2374,2206,5401,1000,1240,0,0,0,""
19717,DATA,37.0,-2.1,2478,2314,8400,1000,1240,0,0,0,""
20169,EVENT,37.0,0.0,2766,2463,9600,1000,1240,0,0,0,"STARTER 1260"
20217,DATA,37.0,0.0,2766,2463,9600,1000,1242,0,0,0,""
20717,DATA,37.0,0.0,2716,2598,8474,1000,1254,0,0,0,""
21217,DATA,36.7,-2.1,2623,2624,8399,1000,1260,0,0,0,""
21717,DATA,37.0,0.0,3254,2776,12599,1000,1260,0,0,0,""
22217,DATA,36.7,0.0,3572,3110,4200,1000,1260,0,0,0,""
22717,DATA,37.0,2.1,3323,3246,4200,1000,1260,0,0,0,""
23217,DATA,36.7,-2.1,3169,3245,9000,1000,1260,0,0,0,""
23246,EVENT,36.7,-2.1,3169,3245,9000,1000,1260,0,0,0,"STARTER 1280"
23717,DATA,36.7,0.0,3019,3162,4238,1000,1272,0,0,0,""
24217,DATA,36.7,0.0,2939,3063,7199,1000,1280,0,0,0,""
24717,DATA,36.7,-2.1,3182,3079,3600,1000,1280,0,0,0,""
25217,DATA,36.5,-2.1,3064,3098,3600,1000,1280,0,0,0,""
25717,DATA,36.7,0.0,2918,3042,10199,1000,1280,0,0,0,""
25823,EVENT,36.5,-2.1,2868,3021,4200,1000,1280,0,0,0,"STARTER 1300"
26237,DATA,36.7,0.0,2758,2943,1500,1000,1291,0,0,0,""
26737,DATA,36.7,0.0,2733,2851,3000,1000,1299,0,0,0,""
27237,DATA,36.7,0.0,2687,2780,5400,1000,1300,0,0,0,""
27737,DATA,36.7,0.0,2676,2730,8400,1000,1300,0,0,0,""
27936,EVENT,36.7,0.0,2695,2721,9600,1000,1300,0,1,0,"VALVE1 ON"
28237,DATA,36.7,0.0,2722,2721,8400,1000,1300,0,1,0,""
28737,DATA,36.7,2.1,2988,2791,5401,1000,1300,0,1,0,""
29237,DATA,36.5,-2.1,2971,2890,9599,1000,1300,0,1,0,""
29263,EVENT,36.5,0.0,2971,2890,9599,1000,1300,0,1,1,"VALVE2 ON"
29737,DATA,36.7,0.0,3053,2937,10199,1000,1300,0,1,1,""
30237,DATA,36.5,-2.1,3111,3005,10199,1000,1300,0,1,1,""
30737,DATA,36.5,-2.1,3024,3037,6000,1000,1300,0,1,1,""
31237,DATA,36.2,-4.2,2843,2974,13201,1000,1300,0,1,1,""
31434,EVENT,36.5,0.0,2824,2940,4200,1000,1300,1,1,1,"IGN ON"
31737,DATA,36.0,0.0,2799,2900,5999,1000,1300,1,1,1,""
32237,DATA,36.2,0.0,2929,2865,11400,1000,1300,1,1,1,""
32656,EVENT,36.5,2.1,3161,2951,8400,1000,1300,1,1,1,"PUMP 1045"
32737,DATA,36.2,-2.1,3174,2977,13797,1000,1300,1,1,1,""
33257,DATA,36.5,0.0,3399,3151,1999,1014,1300,1,1,1,""
33777,DATA,36.0,-4.2,3261,3215,1500,1036,1300,1,1,1,""
34152,EVENT,36.5,0.0,3164,3208,1500,1045,1300,1,1,1,"PUMP 1041"
34277,DATA,36.2,-2.1,3119,3190,4201,1045,1300,1,1,1,""
34768,EVENT,36.5,0.0,3031,3132,9600,1044,1300,1,1,1,"PUMP 1046"
34777,DATA,36.5,0.0,3031,3132,9600,1044,1300,1,1,1,""
35277,DATA,36.2,4.2,3078,3103,12600,1045,1300,1,1,1,""
35777,DATA,36.2,-2.1,3396,3182,11400,1045,1300,1,1,1,""
36277,DATA,36.2,0.0,3416,3308,8400,1046,1300,1,1,1,""
36777,DATA,36.2,-2.1,3198,3267,9001,1046,1300,1,1,1,""
37277,DATA,36.2,0.0,3365,3273,3000,1046,1300,1,1,1,""
37777,DATA,36.5,2.1,3238,3273,3000,1046,1300,1,1,1,""
38277,DATA,36.2,0.0,3243,3257,3000,1046,1300,1,1,1,""
38777,DATA,36.2,0.0,3110,3222,4200,1046,1300,1,1,1,""
39277,DATA,36.5,0.0,3134,3172,9000,1046,1300,1,1,1,""
39777,DATA,36.5,0.0,2976,3127,6600,1046,1300,1,1,1,""
39835,EVENT,36.5,0.0,2976,3127,6600,1046,1300,1,1,1,"PUMP 1051"
40277,DATA,36.5,0.0,2922,3029,10199,1047,1300,1,1,1,""
40777,DATA,36.7,2.1,3231,3081,4200,1049,1300,1,1,1,""
41277,DATA,36.7,2.1,3199,3149,5400,1051,1300,1,1,1,""
41777,DATA,36.7,0.0,3129,3138,5999,1051,1300,1,1,1,""
42277,DATA,36.7,0.0,2940,3065,6600,1051,1300,1,1,1,""
42777,DATA,36.7,0.0,2778,2966,5400,1051,1300,1,1,1,""
43277,DATA,37.0,0.0,2705,2843,11999,1051,1300,1,1,1,""
43777,DATA,37.0,0.0,2922,2851,9600,1051,1300,1,1,1,""
44277,DATA,37.2,0.0,2865,2867,9599,1051,1300,1,1,1,""
44777,DATA,37.5,0.0,2973,2902,15001,1051,1300,1,1,1,""
45277,DATA,37.5,0.0,3129,2996,16802,1051,1300,1,1,1,""
45777,DATA,37.7,0.0,3356,3118,11400,1051,1300,1,1,1,""
46277,DATA,37.7,0.0,3601,3311,6000,1051,1300,1,1,1,""
