ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3456,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7497,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7588,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7703,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8203,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8703,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9203,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9703,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10203,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10703,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11203,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11703,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12203,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12615,EVENT,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
12717,DATA,30.0,0.0, 0, 0, 0,1000,1021,0,0,0,""
13237,DATA,28.5,4.2,469,496, 0,1000,1144,0,0,0,""
13737,DATA,28.5,2.1,363,456,500,1000,1200,0,0,0,""
14237,DATA,28.7,0.0,557,454,1200,1000,1200,0,0,0,""
14737,DATA,28.5,-2.1,958,634,2400,1000,1200,0,0,0,""
15237,DATA,28.7,0.0,883,767,2400,1000,1200,0,0,0,""
15737,DATA,28.7,0.0,882,817,2400,1000,1200,0,0,0,""
16237,DATA,28.5,0.0,986,877,4800,1000,1200,0,0,0,""
16737,DATA,28.7,2.1,1136,973,6000,1000,1200,0,0,0,""
17237,DATA,28.5,-2.1,1305,1102,6000,1000,1200,0,0,0,""
17737,DATA,28.7,0.0,1481,1252,6001,1000,1200,0,0,0,""
18237,DATA,28.7,0.0,1659,1415,5400,1000,1200,0,0,0,""
18737,DATA,28.7,0.0,1839,1585,6599,1000,1200,0,0,0,""
19237,DATA,28.7,0.0,2018,1760,6600,1000,1200,0,0,0,""
19737,DATA,28.7,0.0,2198,1937,6000,1000,1200,0,0,0,""
20237,DATA,29.0,0.0,2378,2116,4200,1000,1200,0,0,0,""
20737,DATA,29.0,2.1,2977,2409,9001,1000,1200,0,0,0,""
21237,DATA,28.7,-2.1,3597,2880,7200,1000,1200,0,0,0,""
21737,DATA,28.7,0.0,3877,3314,6000,1000,1200,0,0,0,""
22237,DATA,29.0,0.0,3989,3616,6599,1000,1200,0,0,0,""
22737,DATA,28.7,-2.1,4067,3817,6599,1000,1200,0,0,0,""
23237,DATA,29.0,2.1,4060,3934,5400,1000,1200,0,0,0,""
23737,DATA,29.0,0.0,4067,3995,5400,1000,1200,0,0,0,""
24237,DATA,29.0,0.0,4075,4030,8400,1000,1200,0,0,0,""
24737,DATA,28.7,-2.1,4093,4055,13798,1000,1200,0,0,0,""
25237,DATA,29.0,0.0,4103,4074,11400,1000,1200,0,0,0,""
25737,DATA,29.0,0.0,4099,4087,5400,1000,1200,0,0,0,""
26237,DATA,29.0,2.1,4139,4104,13199,1000,1200,0,0,0,""
26737,DATA,29.0,0.0,4117,4114,5399,1000,1200,0,0,0,""
27237,DATA,29.0,0.0,4095,4109,5400,1000,1200,0,0,0,""
27737,DATA,29.0,0.0,4091,4101,4200,1000,1200,0,0,0,""
28110,EVENT,28.7,-2.1,4084,4095,4800,1000,1200,0,0,0,"STARTER 1220"
28237,DATA,29.0,2.1,4084,4094,7198,1000,1204,0,0,0,""
28737,DATA,28.7,0.0,3794,4012,7800,1000,1215,0,0,0,""
29237,DATA,28.7,0.0,3331,3770,7800,1000,1220,0,0,0,""
29737,DATA,29.0,0.0,3615,3619,7200,1000,1220,0,0,0,""
30237,DATA,28.7,-2.1,4043,3756,6000,1000,1220,0,0,0,""
30737,DATA,29.0,0.0,4265,3966,6601,1000,1220,0,0,0,""
31237,DATA,29.0,0.0,4365,4141,6000,1000,1220,0,0,0,""
31737,DATA,29.0,0.0,4411,4263,10799,1000,1220,0,0,0,""
32237,DATA,29.0,0.0,4424,4340,10800,1000,1220,0,0,0,""
32737,DATA,29.0,0.0,4403,4374,6000,1000,1220,0,0,0,""
33237,DATA,29.0,0.0,4457,4402,7801,1000,1220,0,0,0,""
33737,DATA,29.0,0.0,4540,4462,6601,1000,1220,0,0,0,""
34237,DATA,29.0,0.0,4504,4488,9000,1000,1220,0,0,0,""
34312,EVENT,29.0,0.0,4504,4488,9000,1000,1220,0,0,0,"STARTER 1240"
34737,DATA,28.7,0.0,4352,4468,4229,1000,1231,0,0,0,""
35237,DATA,28.7,0.0,3892,4270,12000,1000,1239,0,0,0,""
35737,DATA,29.0,0.0,3931,4059,5400,1000,1240,0,0,0,""
36237,DATA,29.0,0.0,4275,4102,6600,1000,1240,0,0,0,""
36737,DATA,29.0,0.0,4556,4303,7800,1000,1240,0,0,0,""
37237,DATA,29.0,0.0,4706,4467,11400,1000,1240,0,0,0,""
37737,DATA,29.0,0.0,4780,4604,7800,1000,1240,0,0,0,""
38237,DATA,29.0,0.0,4815,4697,9000,1000,1240,0,0,0,""
38737,DATA,29.0,0.0,4804,4747,7200,1000,1240,0,0,0,""
39237,DATA,29.0,0.0,4840,4779,14999,1000,1240,0,0,0,""
39737,DATA,29.3,2.1,4893,4830,11400,1000,1240,0,0,0,""
40237,DATA,29.3,2.1,4916,4871,11400,1000,1240,0,0,0,""
40737,DATA,29.0,0.0,5053,4945,10200,1000,1240,0,0,0,""
41237,DATA,29.0,0.0,4968,4973,12001,1000,1240,0,0,0,""
41318,EVENT,29.0,0.0,4968,4973,12001,1000,1240,0,0,0,"STARTER 1260"
41737,DATA,29.0,0.0,4825,4936,6500,1000,1251,0,0,0,""
42237,DATA,28.7,-4.2,4751,4857,10199,1000,1259,0,0,0,""
42737,DATA,29.3,4.2,4735,4801,8999,1000,1260,0,0,0,""
43237,DATA,28.7,0.0,4672,4742,4200,1000,1260,0,0,0,""
43737,DATA,29.0,-2.1,4700,4718,6000,1000,1260,0,0,0,""
44237,DATA,28.7,-2.1,4717,4715,9000,1000,1260,0,0,0,""
44737,DATA,29.0,0.0,4828,4737,8400,1000,1260,0,0,0,""
45237,DATA,29.3,4.2,4797,4802,9001,1000,1260,0,0,0,""
45737,DATA,29.0,-2.1,4452,4688,6600,1000,1260,0,0,0,""
46237,DATA,29.0,0.0,4278,4518,7199,1000,1260,0,0,0,""
46737,DATA,29.3,2.1,4716,4524,6600,1000,1260,0,0,0,""
47237,DATA,29.0,2.1,4935,4703,10799,1000,1260,0,0,0,""
47737,DATA,29.0,-2.1,5021,4834,7200,1000,1260,0,0,0,""
48237,DATA,29.0,-2.1,5091,4947,9001,1000,1260,0,0,0,""
48737,DATA,28.7,-4.2,5105,5018,8999,1000,1260,0,0,0,""
49237,DATA,29.3,2.1,5105,5063,9599,1000,1260,0,0,0,""
49737,DATA,29.0,-2.1,5152,5098,10200,1000,1260,0,0,0,""
50237,DATA,29.0,2.1,5304,5176,9000,1000,1260,0,0,0,""
50737,DATA,28.7,-2.1,5286,5234,12000,1000,1260,0,0,0,""
51237,DATA,29.0,0.0,5264,5245,10800,1000,1260,0,0,0,""
51737,DATA,29.0,-2.1,5223,5247,9000,1000,1260,0,0,0,""
52237,DATA,29.3,0.0,5184,5221,9600,1000,1260,0,0,0,""
52737,DATA,29.0,0.0,5201,5209,5399,1000,1260,0,0,0,""
53237,DATA,29.3,2.1,5206,5207,10201,1000,1260,0,0,0,""
53737,DATA,29.3,2.1,5210,5208,7199,1000,1260,0,0,0,""
54016,EVENT,29.3,2.1,5197,5207,7799,1000,1260,0,0,0,"STARTER 1280"
54257,DATA,29.0,-2.1,5187,5203,7749,1000,1267,0,0,0,""
54757,DATA,29.3,0.0,5119,5178,7800,1000,1277,0,0,0,""
55257,DATA,29.3,0.0,5023,5107,7800,1000,1280,0,0,0,""
55757,DATA,29.3,0.0,5138,5103,8400,1000,1280,0,0,0,""
56257,DATA,29.0,0.0,5205,5141,10800,1000,1280,0,0,0,""
56757,DATA,29.0,-2.1,5252,5186,12001,1000,1280,0,0,0,""
57257,DATA,29.3,2.1,5308,5235,7800,1000,1280,0,0,0,""
57757,DATA,29.0,0.0,5206,5231,12000,1000,1280,0,0,0,""
58257,DATA,29.3,0.0,5309,5256,8400,1000,1280,0,0,0,""
58757,DATA,29.0,0.0,5380,5299,8399,1000,1280,0,0,0,""
59257,DATA,29.3,2.1,5389,5341,7801,1000,1280,0,0,0,""
59757,DATA,29.3,0.0,5386,5362,6600,1000,1280,0,0,0,""
60257,DATA,29.3,0.0,5389,5375,6600,1000,1280,0,0,0,""
60757,DATA,29.3,0.0,5396,5383,8400,1000,1280,0,0,0,""
61257,DATA,29.0,0.0,5402,5391,7799,1000,1280,0,0,0,""
61757,DATA,29.3,2.1,5404,5397,9000,1000,1280,0,0,0,""
62138,EVENT,29.3,0.0,5420,5404,8999,1000,1280,0,0,0,"STARTER 1300"
62257,DATA,29.3,0.0,5418,5406,10200,1000,1284,0,0,0,""
62757,DATA,29.3,0.0,5158,5340,6599,1000,1295,0,0,0,""
63257,DATA,29.5,2.1,4931,5166,7799,1000,1300,0,0,0,""
63757,DATA,29.3,0.0,5022,5084,9001,1000,1300,0,0,0,""
64257,DATA,29.5,2.1,5097,5079,9600,1000,1300,0,0,0,""
64757,DATA,29.5,0.0,5117,5096,8400,1000,1300,0,0,0,""
65257,DATA,29.5,0.0,5088,5099,7799,1000,1300,0,0,0,""
65757,DATA,29.5,0.0,5053,5083,6600,1000,1300,0,0,0,""
66257,DATA,29.5,0.0,5022,5061,9000,1000,1300,0,0,0,""
66757,DATA,29.5,0.0,4985,5031,10801,1000,1300,0,0,0,""
67257,DATA,29.5,0.0,4957,5005,7800,1000,1300,0,0,0,""
67757,DATA,29.5,0.0,4897,4959,7200,1000,1300,0,0,0,""
68257,DATA,29.5,0.0,4904,4932,7799,1000,1300,0,0,0,""
68757,DATA,29.5,0.0,4895,4917,6600,1000,1300,0,0,0,""
69257,DATA,29.5,0.0,4891,4906,5400,1000,1300,0,0,0,""
69757,DATA,29.5,0.0,4899,4901,7200,1000,1300,0,0,0,""
70257,DATA,29.5,0.0,4880,4896,5400,1000,1300,0,0,0,""
70757,DATA,29.5,0.0,4908,4895,7200,1000,1300,0,0,0,""
71257,DATA,29.5,0.0,4911,4904,8400,1000,1300,0,0,0,""
71757,DATA,29.5,2.1,4912,4908,9600,1000,1300,0,0,0,""
72257,DATA,29.5,0.0,4912,4913,9001,1000,1300,0,0,0,""
72757,DATA,29.5,0.0,4921,4908,9000,1000,1300,0,0,0,""
73257,DATA,29.5,0.0,4933,4921,9600,1000,1300,0,0,0,""
73757,DATA,29.5,0.0,4968,4931,9001,1000,1300,0,0,0,""
74257,DATA,29.3,-2.1,4950,4948,7200,1000,1300,0,0,0,""
74757,DATA,29.5,0.0,4914,4938,11398,1000,1300,0,0,0,""
75257,DATA,29.5,0.0,4899,4919,9000,1000,1300,0,0,0,""
75757,DATA,29.5,2.1,4906,4914,7200,1000,1300,0,0,0,""
76257,DATA,29.5,0.0,4913,4912,5400,1000,1300,0,0,0,""
76486,EVENT,29.5,2.1,4918,4913,5400,1000,1300,0,0,0,"STARTER 1320"
76777,DATA,29.5,0.0,4922,4916,2999,1000,1308,0,0,0,""
77277,DATA,29.5,0.0,4922,4919,4799,1000,1318,0,0,0,""
