ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1114,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
1163,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1305,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
8844,EVENT,WAITING,NONE,33.0,0.0,207612,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
56964,EVENT,WAITING,NONE,33.0,-1.7,753,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
68218,EVENT,WAITING,NONE,33.0,0.0,236220,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
69346,EVENT,WAITING,NONE,33.0,-1.9,12733,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 33.0C"
71666,EVENT,WAITING,NONE,33.0,0.0,16949,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
72426,EVENT,WAITING,NONE,33.0,0.0,212014,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=NOISY raw=3 rej=0 jit=149.1%"
75178,EVENT,WAITING,NONE,33.0,0.0,1512,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
76626,EVENT,WAITING,NONE,33.0,0.0,243902,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
76676,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
76729,DATA,WAITING,NONE,33.0,0.0,9750,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
77242,DATA,WAITING,NONE,31.5,0.0,159574,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
77742,DATA,WAITING,NONE,31.8,-2.1,2231,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
78262,DATA,WAITING,NONE,31.8,0.0,1507,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
78782,DATA,WAITING,NONE,32.0,1.9,86331,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
79302,DATA,WAITING,NONE,32.0,0.0,1507,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
79466,EVENT,WAITING,NONE,32.0,0.0,41465,0,1000,0.0,1000,1230,0,0,0,0,"NONE","ARMED 10s"
79822,DATA,WAITING,NONE,32.0,-2.1,37106,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
80243,EVENT,WAITING,NONE,32.0,0.0,1507,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1507 RNOISE=NOISY"
81538,EVENT,WAITING,NONE,33.0,0.0,218182,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
81588,EVENT,WAITING,NONE,33.0,0.0,218182,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
81642,DATA,WAITING,NONE,33.0,0.0,20478,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
82162,DATA,WAITING,NONE,33.0,0.0,1537,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
82642,EVENT,WAITING,NONE,33.0,0.0,892,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
86246,EVENT,WAITING,NONE,33.0,0.0,890,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
87166,EVENT,WAITING,NONE,33.0,0.0,39526,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
87216,EVENT,WAITING,NONE,33.0,0.0,39526,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
87269,DATA,WAITING,NONE,33.0,0.0,9841,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
87802,DATA,WAITING,NONE,33.0,0.0,792,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
88282,EVENT,WAITING,NONE,33.0,0.0,1496,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
90366,EVENT,WAITING,NONE,33.0,0.0,20994,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
