ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
3697,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3698,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3802,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
39141,EVENT,WAITING,NONE,32.7,1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 32.7C"
41669,EVENT,WAITING,NONE,32.5,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
61719,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
63540,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
63535,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
63536,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
64040,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
64537,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
70375,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
72902,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
72896,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
72897,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
73402,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
73898,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
76107,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
77462,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
77456,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
77457,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
77962,DATA,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
78458,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE2_MAIN PASS - Valve 2 pulse completed"
115395,EVENT,WAITING,NONE,32.5,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
133602,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
143435,EVENT,WAITING,NONE,32.5,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
164556,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
194817,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
235527,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
269726,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
316708,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
322879,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
327781,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
330692,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
335935,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
