ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5448,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9489,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9571,DATA,45.2,0.0, 0, 0,637200,1000,1000,0,0,0,""
10071,DATA,45.2,0.0, 0, 0,4200,1000,1000,0,0,0,""
10571,DATA,45.2,0.0, 0, 0,4200,1000,1000,0,0,0,""
11071,DATA,45.2,0.0, 0, 0,3600,1000,1000,0,0,0,""
11571,DATA,45.2,0.0, 0, 0,9000,1000,1000,0,0,0,""
12071,DATA,45.2,0.0, 0, 0,6000,1000,1000,0,0,0,""
12571,DATA,45.2,0.0, 0, 0,7801,1000,1000,0,0,0,""
13071,DATA,45.2,0.0, 0, 0,35998,1000,1000,0,0,0,""
13571,DATA,45.0,0.0, 0, 0,600,1000,1000,0,0,0,""
14071,DATA,45.2,0.0, 0, 0,131388,1000,1000,0,0,0,""
14571,DATA,45.2,0.0, 0, 0,600,1000,1000,0,0,0,""
15071,DATA,45.0,-2.1, 0, 0,3600,1000,1000,0,0,0,""
15571,DATA,45.0,-2.1, 0, 0,13200,1000,1000,0,0,0,""
16071,DATA,45.0,0.0, 0, 0,27000,1000,1000,0,0,0,""
16571,DATA,45.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17071,DATA,45.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
17571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
18071,DATA,45.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18571,DATA,45.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
19071,DATA,45.0,-2.1, 0, 0,2400,1000,1000,0,0,0,""
19571,DATA,45.2,2.1, 0, 0,12600,1000,1000,0,0,0,""
20071,DATA,45.0,0.0, 0, 0,104399,1000,1000,0,0,0,""
20571,DATA,45.0,-2.1, 0, 0,167393,1000,1000,0,0,0,""
21071,DATA,45.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
21571,DATA,45.2,2.1, 0, 0,110393,1000,1000,0,0,0,""
22071,DATA,45.2,2.1, 0, 0,172778,1000,1000,0,0,0,""
22571,DATA,45.2,2.1, 0, 0,28802,1000,1000,0,0,0,""
23071,DATA,45.0,-2.1, 0, 0,123605,1000,1000,0,0,0,""
23571,DATA,45.0,-2.1, 0, 0,38403,1000,1000,0,0,0,""
24071,DATA,45.0,0.0, 0, 0,600,1000,1000,0,0,0,""
24571,DATA,45.0,0.0, 0, 0,61201,1000,1000,0,0,0,""
25071,DATA,45.0,0.0, 0, 0,13199,1000,1000,0,0,0,""
25571,DATA,45.0,0.0, 0, 0,18601,1000,1000,0,0,0,""
26071,DATA,45.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
26571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
27071,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
27571,DATA,45.0,0.0, 0, 0,5400,1000,1000,0,0,0,""
28071,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
28571,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
29071,DATA,45.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
29571,DATA,45.0,0.0, 0, 0,1800,1000,1000,0,0,0,""
30071,DATA,45.0,0.0, 0, 0,7200,1000,1000,0,0,0,""
30571,DATA,45.0,0.0, 0, 0,5400,1000,1000,0,0,0,""
31071,DATA,45.0,0.0, 0, 0,10200,1000,1000,0,0,0,""
31571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
32071,DATA,45.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
32571,DATA,45.0,0.0, 0, 0,8400,1000,1000,0,0,0,""
33071,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
33571,DATA,45.0,0.0, 0, 0,6600,1000,1000,0,0,0,""
34071,DATA,45.0,0.0, 0, 0,4800,1000,1000,0,0,0,""
34571,DATA,45.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
35071,DATA,45.0,0.0, 0, 0,5400,1000,1000,0,0,0,""
35571,DATA,45.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
36071,DATA,45.0,0.0, 0, 0,1800,1000,1000,0,0,0,""
36571,DATA,45.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
37071,DATA,45.0,0.0, 0, 0,6600,1000,1000,0,0,0,""
37571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
38071,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
38571,DATA,45.0,0.0, 0, 0,4800,1000,1000,0,0,0,""
39071,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
39571,DATA,45.0,0.0, 0, 0,4800,1000,1000,0,0,0,""
40071,DATA,45.0,0.0, 0, 0,8401,1000,1000,0,0,0,""
40571,DATA,45.0,0.0, 0, 0,6601,1000,1000,0,0,0,""
41071,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
41571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
42071,DATA,44.7,-2.1, 0, 0,6000,1000,1000,0,0,0,""
42571,DATA,45.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
43071,DATA,45.0,0.0, 0, 0,4800,1000,1000,0,0,0,""
43571,DATA,45.0,0.0, 0, 0,3600,1000,1000,0,0,0,""
44071,DATA,45.0,0.0, 0, 0,4200,1000,1000,0,0,0,""
44571,DATA,44.7,0.0, 0, 0,6000,1000,1000,0,0,0,""
45071,DATA,45.0,0.0, 0, 0,1200,1000,1000,0,0,0,""
45387,EVENT,45.0,2.1, 0, 0,8401,1000,1000,0,0,0,"CONFIG_LOADED"
45571,DATA,45.0,0.0, 0, 0,40200,1000,1000,0,0,0,""
46071,DATA,44.7,-2.1, 0, 0,5400,1000,1000,0,0,0,""
46571,DATA,44.7,-2.1, 0, 0,4800,1000,1000,0,0,0,""
47071,DATA,45.0,2.1, 0, 0,5400,1000,1000,0,0,0,""
47571,DATA,44.7,0.0, 0, 0,7200,1000,1000,0,0,0,""
48071,DATA,44.7,0.0, 0, 0,4800,1000,1000,0,0,0,""
48571,DATA,44.7,0.0, 0, 0,3600,1000,1000,0,0,0,""
48991,EVENT,45.0,2.1, 0, 0,3600,1000,1000,0,0,0,"STARTER 1200"
49110,DATA,45.0,2.1,60,60,3745,1000,1026,0,0,0,""
49630,DATA,44.7,12.5,1699,1130,500,1000,1147,0,0,0,""
50130,DATA,43.7,0.0,4025,3469,601,1000,1200,0,0,0,""
50630,DATA,43.7,0.0,4691,4505,2400,1000,1200,0,0,0,""
51130,DATA,43.7,0.0,4651,4715,3000,1000,1200,0,0,0,""
51630,DATA,43.7,-2.1,3379,3581,3600,1000,1200,0,0,0,""
52092,EVENT,43.7,0.0,3530,3473,4200,1000,1200,0,0,0,"STARTER OFF"
52130,DATA,43.7,0.0,3530,3473,4200,1000,1198,0,0,0,""
52650,DATA,44.2,0.0,2511,2947,1500,1000,1068,0,0,0,""
53150,DATA,44.5,8.3,1634,1783,1803,1000,1000,0,0,0,""
53650,DATA,44.5,0.0,2345,2090,3000,1000,1000,0,0,0,""
53805,EVENT,44.5,0.0,2535,2290,2999,1000,1000,0,0,0,"STARTER OFF"
54150,DATA,44.5,0.0,2784,2721,2400,1000,1000,0,0,0,""
54650,DATA,44.2,0.0,2656,2691,2400,1000,1000,0,0,0,""
55150,DATA,44.2,0.0,2430,2481,2400,1000,1000,0,0,0,""
55650,DATA,44.2,0.0,2229,2268,2400,1000,1000,0,0,0,""
56150,DATA,44.2,0.0,2054,2088,2400,1000,1000,0,0,0,""
56650,DATA,44.2,0.0,1897,1928,1800,1000,1000,0,0,0,""
57150,DATA,44.2,0.0,1756,1784,1200,1000,1000,0,0,0,""
57650,DATA,44.2,0.0,1652,1678,1200,1000,1000,0,0,0,""
58150,DATA,44.2,0.0,1527,1552,1800,1000,1000,0,0,0,""
58650,DATA,44.2,0.0,1406,1430,1200,1000,1000,0,0,0,""
59150,DATA,44.2,0.0,1295,1317,1200,1000,1000,0,0,0,""
59650,DATA,44.0,-2.1,1192,1212,1200,1000,1000,0,0,0,""
60150,DATA,44.0,-2.1,1091,1111,1200,1000,1000,0,0,0,""
60650,DATA,44.2,2.1,994,1013,1200,1000,1000,0,0,0,""
60653,EVENT,44.2,2.1,994,1013,1200,1000,1000,0,0,0,"STARTER 1200"
61170,DATA,43.0,2.1,1024,980,1500,1000,1125,0,0,0,""
61690,DATA,43.0,0.0,1978,1710,1500,1000,1200,0,0,0,""
62190,DATA,43.0,-2.1,2539,2510,2400,1000,1200,0,0,0,""
62690,DATA,43.0,0.0,2920,2795,3600,1000,1200,0,0,0,""
63190,DATA,43.3,0.0,3581,3430,4200,1000,1200,0,0,0,""
63690,DATA,43.5,2.1,3983,3895,4200,1000,1200,0,0,0,""
64190,DATA,43.5,2.1,4168,4128,4200,1000,1200,0,0,0,""
64308,EVENT,43.3,-2.1,4188,4155,4200,1000,1200,1,0,0,"IGN ON"
64690,DATA,43.0,0.0,4229,4218,4200,1000,1200,1,0,0,""
65190,DATA,43.0,0.0,4219,4221,4200,1000,1200,1,0,0,""
65215,EVENT,43.0,0.0,4218,4220,4199,1000,1200,1,1,0,"VALVE1 ON"
65690,DATA,43.0,0.0,4216,4216,4200,1000,1200,1,1,0,""
66190,DATA,43.0,0.0,4220,4219,4200,1000,1200,1,1,0,""
66216,EVENT,43.0,0.0,4221,4220,4800,1000,1200,1,1,0,"PUMP 1045"
66710,DATA,43.0,0.0,4224,4223,3555,1010,1200,1,1,0,""
67230,DATA,43.0,0.0,3371,3558,1500,1032,1200,1,1,0,""
67730,DATA,43.0,0.0,3458,3432,4207,1045,1200,1,1,0,""
68230,DATA,43.0,2.1,3912,3762,4200,1045,1200,1,1,0,""
68730,DATA,43.0,0.0,4185,4135,4200,1045,1200,1,1,0,""
69230,DATA,42.7,-2.1,4231,4222,4200,1045,1200,1,1,0,""
69730,DATA,43.0,0.0,4241,4238,4200,1045,1200,1,1,0,""
70230,DATA,43.7,2.1,4244,4244,4200,1045,1200,1,1,0,""
70730,DATA,45.2,4.2,4246,4245,4200,1045,1200,1,1,0,""
71230,DATA,47.2,4.2,4249,4248,4200,1045,1200,1,1,0,""
71730,DATA,48.7,2.1,4253,4251,4200,1045,1200,1,1,0,""
72230,DATA,50.5,4.2,4253,4253,4200,1045,1200,1,1,0,""
72730,DATA,51.7,2.1,4258,4256,4200,1045,1200,1,1,0,""
73230,DATA,53.5,4.2,4263,4262,4200,1045,1200,1,1,0,""
73714,EVENT,54.7,2.1,4262,4262,4200,1045,1200,1,1,0,"STARTER 1220"
73730,DATA,54.7,2.1,4262,4262,4200,1045,1201,1,1,0,""
74230,DATA,56.2,4.2,3655,3898,4800,1045,1213,1,1,0,""
74730,DATA,58.5,4.2,4182,4050,4800,1045,1220,1,1,0,""
75230,DATA,60.2,4.2,4497,4433,4800,1045,1220,1,1,0,""
75730,DATA,62.5,6.2,4598,4577,4800,1045,1220,1,1,0,""
76230,DATA,64.5,2.1,4634,4626,4800,1045,1220,1,1,0,""
76730,DATA,67.2,8.3,4649,4645,4200,1045,1220,1,1,0,""
77230,DATA,69.7,4.2,4653,4652,4200,1045,1220,1,1,0,""
77418,EVENT,71.0,4.2,4653,4653,4800,1045,1220,1,1,0,"STARTER 1240"
77750,DATA,72.5,5.3,4191,4416,2500,1045,1229,1,1,0,""
78250,DATA,76.0,8.3,3273,3386,4800,1045,1238,1,1,0,""
78750,DATA,78.3,2.1,4590,4344,4800,1045,1240,1,1,0,""
79250,DATA,81.0,6.2,4962,4888,4800,1045,1240,1,1,0,""
79750,DATA,83.0,4.2,5045,5027,5400,1045,1240,1,1,0,""
80250,DATA,84.8,4.2,5063,5059,5400,1045,1240,1,1,0,""
80750,DATA,86.0,0.0,5069,5068,4800,1045,1240,1,1,0,""
81250,DATA,88.0,2.1,5067,5067,4800,1045,1240,1,1,0,""
81750,DATA,89.0,2.1,5071,5070,5400,1045,1240,1,1,0,""
82250,DATA,90.2,2.1,5071,5072,5400,1045,1240,1,1,0,""
