ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
540,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
3427,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3427,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3533,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
9832,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 33.7C"
11285,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=294 rej=0 jit=7.1%"
12792,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=299 rej=0 jit=7.2%"
15225,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=294 rej=0 jit=7.4%"
16053,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
16047,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
16048,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
16553,DATA,WAITING,NONE,34.0,2.1,175953,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
17049,EVENT,WAITING,NONE,33.7,-2.1,176991,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
18298,DATA,WAITING,NONE,34.0,2.1,179641,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
18293,EVENT,WAITING,NONE,34.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
18294,EVENT,WAITING,NONE,34.0,2.1, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
18798,DATA,WAITING,NONE,32.7,4.2,214286,0,1000,0.0,1000,1000,0,0,0,0,"NONE",""
19298,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE",""
19798,DATA,WAITING,NONE,34.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE",""
20298,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE",""
20427,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
20439,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
20798,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
21298,DATA,WAITING,NONE,32.2,2.1,561,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
21798,DATA,WAITING,NONE,32.2,0.0,1857,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
22298,DATA,WAITING,NONE,32.2,0.0,2043,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
22798,DATA,WAITING,NONE,32.2,0.0,2126,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
23298,DATA,WAITING,NONE,32.2,0.0,2170,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
23798,DATA,WAITING,NONE,32.2,0.0,2202,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
24298,DATA,WAITING,NONE,32.2,0.0,2198,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
24798,DATA,WAITING,NONE,32.2,0.0,2208,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
25298,DATA,WAITING,NONE,32.2,0.0,2209,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
25435,EVENT,WAITING,NONE,32.2,0.0,2211,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2211 RNOISE=CLEAN"
26075,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=4 rej=0 jit=0.8%"
28280,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=2 rej=0 jit=0.6%"
29401,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=2 rej=0 jit=0.8%"
30532,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
31654,EVENT,WAITING,NONE,34.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=1 rej=0 jit=0.0%"
35492,EVENT,WAITING,NONE,34.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
36519,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=0 rej=0 jit=0.0%"
39249,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 33.7C"
40368,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=0 rej=0 jit=0.0%"
42229,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
42224,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
42224,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
42729,DATA,WAITING,NONE,33.7,0.0,45,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
43225,EVENT,WAITING,NONE,34.0,2.1,78,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
44272,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
44266,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
44267,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
44772,DATA,WAITING,NONE,32.5,4.2,3346,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
45272,DATA,WAITING,NONE,33.7,0.0,625,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
45772,DATA,WAITING,NONE,32.5,2.1,1523,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
46272,DATA,WAITING,NONE,32.2,0.0,1930,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
46772,DATA,WAITING,NONE,32.2,0.0,2080,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
47272,DATA,WAITING,NONE,32.2,0.0,2162,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
47772,DATA,WAITING,NONE,32.2,0.0,2193,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
48272,DATA,WAITING,NONE,32.2,0.0,2214,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
48772,DATA,WAITING,NONE,32.2,0.0,2216,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
49268,EVENT,WAITING,NONE,32.2,0.0,2228,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2228 RNOISE=CLEAN"
52650,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
52645,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
52646,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
