ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
68982,DATA,WAITING,NONE,23.0,1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
69443,EVENT,WAITING,NONE,23.0,3.1,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1499 RNOISE=NOISY"
77826,EVENT,WAITING,NONE,32.0,0.0,167,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
78646,EVENT,WAITING,NONE,32.2,0.0,111,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
78708,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
78773,DATA,WAITING,NONE,32.0,-1.3, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
79282,DATA,WAITING,NONE,22.8,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
79782,DATA,WAITING,NONE,22.5,4.2,1520,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
80282,DATA,WAITING,NONE,23.7,12.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
80782,DATA,WAITING,NONE,23.7,-5.6,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
81282,DATA,WAITING,NONE,23.5,-3.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
81782,DATA,WAITING,NONE,23.7,1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
82283,EVENT,WAITING,NONE,23.5,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1501 RNOISE=CLEAN"
101986,EVENT,WAITING,NONE,32.0,-1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
104858,EVENT,WAITING,NONE,32.0,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
104920,EVENT,WAITING,NONE,32.0,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
104985,DATA,WAITING,NONE,32.2,2.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
105522,DATA,WAITING,NONE,21.5,-13.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
105678,EVENT,WAITING,NONE,21.8,1.5,1867,0,1000,0.0,1000,1230,0,0,0,0,"NONE","ARMED 10s"
106022,DATA,WAITING,NONE,22.0,-1.7,42076,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
106406,EVENT,WAITING,NONE,23.5,5.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE","TEST START PUMP_PRIME"
106479,EVENT,WAITING,NONE,23.5,5.1,1500,0,1200,141.7,1200,1230,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
106544,DATA,WAITING,NONE,23.0,-2.7,2860,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
107082,DATA,WAITING,NONE,24.0,0.0,1500,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
107582,DATA,WAITING,NONE,23.3,-1.9,1499,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
108082,DATA,WAITING,NONE,22.5,-2.1,2167,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
108542,EVENT,WAITING,NONE,22.2,-4.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1200us/2000ms"
139002,EVENT,WAITING,NONE,21.2,1.7,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE","MODE -> COOLDOWN"
139064,EVENT,COOLDOWN,NONE,21.2,1.7,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE","SOFT STOP -> COOLDOWN: SOFT_STOP"
139129,DATA,COOLDOWN,NONE,28.0,27.3,3021,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
139642,DATA,COOLDOWN,NONE,32.2,1.6,1513,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
140142,DATA,COOLDOWN,NONE,32.2,0.0,1501,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
140642,DATA,COOLDOWN,NONE,32.2,0.0,15802,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
141142,DATA,COOLDOWN,NONE,32.2,0.0,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
141642,DATA,COOLDOWN,NONE,32.2,0.0,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
142142,DATA,COOLDOWN,NONE,32.2,0.0,887,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
142642,DATA,COOLDOWN,NONE,32.2,0.0,1501,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
143162,DATA,COOLDOWN,NONE,32.2,0.0,1495,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
143662,DATA,COOLDOWN,NONE,32.2,0.0,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
144122,EVENT,COOLDOWN,NONE,32.2,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","MODE -> WAITING"
171938,EVENT,WAITING,NONE,32.2,0.0,500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
173946,EVENT,WAITING,NONE,32.2,0.0,167,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
174012,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
174075,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
174582,DATA,WAITING,NONE,22.2,-3.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
175082,DATA,WAITING,NONE,22.0,-2.1,1872,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
175582,DATA,WAITING,NONE,23.7,6.4,13286,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
176082,DATA,WAITING,NONE,23.5,-7.5,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
176582,DATA,WAITING,NONE,23.7,3.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
177082,DATA,WAITING,NONE,23.7,5.6,1505,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
177582,EVENT,WAITING,NONE,23.5,-2.1,2034,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=2034 RNOISE=NOISY"
184366,EVENT,WAITING,NONE,32.2,0.0,375,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
185558,EVENT,WAITING,NONE,32.2,0.0,214,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
185618,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
185687,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
186222,DATA,WAITING,NONE,22.2,7.6,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
186722,DATA,WAITING,NONE,23.0,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
187222,DATA,WAITING,NONE,24.7,5.6,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
187722,DATA,WAITING,NONE,24.3,-5.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
188222,DATA,WAITING,NONE,24.0,-3.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
188722,DATA,WAITING,NONE,24.3,0.0,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
189182,EVENT,WAITING,NONE,24.3,0.0,1577,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1577 RNOISE=NOISY"
234266,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
235486,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
235546,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
235615,DATA,WAITING,NONE,32.0,-1.9, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
236122,DATA,WAITING,NONE,21.8,-29.9,750,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
236622,DATA,WAITING,NONE,22.0,0.0,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
237122,DATA,WAITING,NONE,23.5,3.8,10709,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
237622,DATA,WAITING,NONE,23.7,-1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
238122,DATA,WAITING,NONE,23.0,-3.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
238622,DATA,WAITING,NONE,22.8,3.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
239122,EVENT,WAITING,NONE,21.8,-2.1,1725,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1725 RNOISE=WARN"
248466,EVENT,WAITING,NONE,32.2,0.0,125,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
249846,EVENT,WAITING,NONE,32.2,0.0,67,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
249906,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
249969,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
250502,DATA,WAITING,NONE,22.0,5.6,1165,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
251002,DATA,WAITING,NONE,22.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
251502,DATA,WAITING,NONE,24.0,1.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
252002,DATA,WAITING,NONE,23.3,-1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
252502,DATA,WAITING,NONE,23.3,-2.1,29070,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
253002,DATA,WAITING,NONE,22.2,-4.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
253462,EVENT,WAITING,NONE,22.5,2.1,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1500 RNOISE=CLEAN"
254938,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
255498,EVENT,WAITING,NONE,32.2,0.0,4026,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
255563,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
255631,DATA,WAITING,NONE,32.2,0.0,1690,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
256142,DATA,WAITING,NONE,22.0,-1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
256642,DATA,WAITING,NONE,23.0,6.2,16340,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
257142,DATA,WAITING,NONE,23.7,-1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
257642,DATA,WAITING,NONE,23.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
258142,DATA,WAITING,NONE,22.5,0.0,77720,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
258642,DATA,WAITING,NONE,21.5,-4.2,2089,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
259102,EVENT,WAITING,NONE,21.5,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1501 RNOISE=CLEAN"
260366,EVENT,WAITING,NONE,32.2,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
260866,EVENT,WAITING,NONE,32.2,1.7,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
260931,EVENT,WAITING,NONE,32.2,1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
260999,DATA,WAITING,NONE,32.2,0.0,1850,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
261522,DATA,WAITING,NONE,22.5,3.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
262042,DATA,WAITING,NONE,23.7,-2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
262542,DATA,WAITING,NONE,24.0,3.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
263042,DATA,WAITING,NONE,22.8,-4.1,1773,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
263542,DATA,WAITING,NONE,22.2,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
264042,DATA,WAITING,NONE,21.5,-3.8,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
264503,EVENT,WAITING,NONE,20.8,1.7,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1500 RNOISE=NOISY"
269446,EVENT,WAITING,NONE,32.2,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
270158,EVENT,WAITING,NONE,32.2,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
270223,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
270291,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
270822,DATA,WAITING,NONE,22.5,-1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
271322,DATA,WAITING,NONE,23.3,10.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
271822,DATA,WAITING,NONE,24.3,1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
272322,DATA,WAITING,NONE,23.7,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
272822,DATA,WAITING,NONE,21.8,-7.5,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
273322,DATA,WAITING,NONE,20.5,-4.2,2249,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
273782,EVENT,WAITING,NONE,,,1962,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1962 RNOISE=NOISY"
276406,EVENT,WAITING,NONE,32.2,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
276798,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
276863,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
276931,DATA,WAITING,NONE,32.2,0.0,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
277462,DATA,WAITING,NONE,21.5,-7.6,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
277962,DATA,WAITING,NONE,22.5,-4.1,18365,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
278462,DATA,WAITING,NONE,23.3,-7.5,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
278962,DATA,WAITING,NONE,23.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
279462,DATA,WAITING,NONE,21.8,-1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
279962,DATA,WAITING,NONE,20.5,2.0,1549,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
280422,EVENT,WAITING,NONE,20.5,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1501 RNOISE=CLEAN"
306846,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
309066,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
309131,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
309198,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
309702,DATA,WAITING,NONE,22.2,-14.3,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
310202,DATA,WAITING,NONE,22.8,2.1,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
310702,DATA,WAITING,NONE,23.7,2.1,9605,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
311202,DATA,WAITING,NONE,24.0,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
311702,DATA,WAITING,NONE,22.2,-1.7,2120,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
312202,DATA,WAITING,NONE,21.5,-3.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
312682,EVENT,WAITING,NONE,21.0,-2.1,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1499 RNOISE=NOISY"
314466,EVENT,WAITING,NONE,32.2,0.0,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
315246,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
315311,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
315378,DATA,WAITING,NONE,32.2,0.0,1499,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
315902,DATA,WAITING,NONE,22.0,-3.1,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
316402,DATA,WAITING,NONE,23.3,9.4,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
316902,DATA,WAITING,NONE,24.0,6.2,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
317402,DATA,WAITING,NONE,23.7,0.0,16199,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
317902,DATA,WAITING,NONE,23.3,1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
318402,DATA,WAITING,NONE,22.8,1.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
318862,EVENT,WAITING,NONE,22.2,-1.9,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1500 RNOISE=NOISY"
321166,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
321798,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
321869,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
321936,DATA,WAITING,NONE,32.2,0.0,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
322462,DATA,WAITING,NONE,22.2,1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
322962,DATA,WAITING,NONE,22.5,6.2,6164,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
323462,DATA,WAITING,NONE,24.3,3.8,372671,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
323962,DATA,WAITING,NONE,23.3,-1.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
324482,DATA,WAITING,NONE,23.3,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
324982,DATA,WAITING,NONE,23.0,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
325402,EVENT,WAITING,NONE,22.0,-2.1,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1501 RNOISE=CLEAN"
327878,EVENT,WAITING,NONE,32.2,0.0,8325,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
328626,EVENT,WAITING,NONE,32.2,0.0,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
328696,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
328764,DATA,WAITING,NONE,32.2,0.0,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
329302,DATA,WAITING,NONE,22.2,0.0,333333,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
329802,DATA,WAITING,NONE,,,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
330302,DATA,WAITING,NONE,23.5,-2.1,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
330802,DATA,WAITING,NONE,23.7,2.1,7175,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
331322,DATA,WAITING,NONE,22.8,-3.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
331822,DATA,WAITING,NONE,23.3,-1.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
332242,EVENT,WAITING,NONE,23.3,0.0,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1499 RNOISE=WARN"
350386,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
351086,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
351150,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
351224,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
351762,DATA,WAITING,NONE,21.5,-20.4,1372,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
352262,DATA,WAITING,NONE,22.2,3.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
352762,DATA,WAITING,NONE,23.5,0.0,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
353262,DATA,WAITING,NONE,23.7,2.0,4609,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
353762,DATA,WAITING,NONE,23.3,1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
354282,DATA,WAITING,NONE,22.8,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
354702,EVENT,WAITING,NONE,22.0,-5.8,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1499 RNOISE=CLEAN"
360166,EVENT,WAITING,NONE,32.2,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
360946,EVENT,WAITING,NONE,32.2,0.0,500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
361011,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
361085,DATA,WAITING,NONE,32.2,0.0,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
361526,EVENT,WAITING,NONE,22.0,-59.9,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE","ARMED 10s"
361594,DATA,WAITING,NONE,22.2,1.1,1871,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
362122,DATA,WAITING,NONE,22.8,3.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
362478,EVENT,WAITING,NONE,23.7,3.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE","TEST START PUMP_PRIME"
362554,EVENT,WAITING,NONE,23.7,3.7,1500,0,1200,141.7,1200,1230,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
362636,DATA,WAITING,NONE,23.7,0.0,2918,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
363162,DATA,WAITING,NONE,23.5,-1.9,1499,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
363662,DATA,WAITING,NONE,23.0,2.1,2217,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
364162,DATA,WAITING,NONE,,,13266,0,1200,141.7,1200,1230,0,1,1,0,"NONE",""
364623,EVENT,WAITING,NONE,22.2,4.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1200us/2000ms"
403202,EVENT,WAITING,NONE,,,1573,0,1000,0.0,1000,1100,0,0,0,0,"NONE","MODE -> COOLDOWN"
403273,EVENT,COOLDOWN,NONE,,,1573,0,1000,0.0,1000,1100,0,0,0,0,"NONE","SOFT STOP -> COOLDOWN: SOFT_STOP"
403349,DATA,COOLDOWN,NONE,28.5,0.0,3069,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
403862,DATA,COOLDOWN,NONE,32.2,0.0,1863,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
404362,DATA,COOLDOWN,NONE,32.2,-2.1,1501,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
404862,DATA,COOLDOWN,NONE,32.2,0.0,1500,0,1000,0.0,1000,1100,0,0,0,0,"NONE",""
