ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
544,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
3922,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3923,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
4038,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
13245,DATA,WAITING,NONE,34.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
13239,EVENT,WAITING,NONE,34.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
13240,EVENT,WAITING,NONE,34.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
13744,DATA,WAITING,NONE,34.0,14.6,356,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
14244,DATA,WAITING,NONE,32.7,2.1,1168,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
14744,DATA,WAITING,NONE,32.5,0.0,1830,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
15244,DATA,WAITING,NONE,32.2,-1.9,2035,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
15744,DATA,WAITING,NONE,32.5,2.1,2158,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
16244,DATA,WAITING,NONE,32.5,2.1,2241,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
16744,DATA,WAITING,NONE,32.5,0.0,2294,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
17244,DATA,WAITING,NONE,32.5,0.0,2320,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
17744,DATA,WAITING,NONE,32.7,2.1,2347,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
18241,EVENT,WAITING,NONE,32.7,2.1,2349,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2349 RNOISE=CLEAN"
683030,EVENT,WAITING,NONE,51.2,0.0,5562,0,1000,0.0,1000,1000,0,0,0,0,"NONE","SAFE OFF"
