ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4628,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8670,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8775,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
8838,DATA,34.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
9338,DATA,34.0,0.0, 0, 0,33600,1000,1000,0,0,0,""
9838,DATA,34.0,0.0, 0, 0,72597,1000,1000,0,0,0,""
10338,DATA,34.0,0.0, 0, 0,139222,1000,1000,0,0,0,""
10838,DATA,34.0,-2.1, 0, 0,127206,1000,1000,0,0,0,""
11338,DATA,34.0,0.0, 0, 0,115731,1000,1000,0,0,0,""
11838,DATA,34.0,0.0, 0, 0,117007,1000,1000,0,0,0,""
12338,DATA,34.0,0.0, 0, 0,122402,1000,1000,0,0,0,""
12838,DATA,34.0,0.0, 0, 0,118199,1000,1000,0,0,0,""
12901,EVENT,34.0,0.0, 0, 0,118884,1000,1000,0,0,0,"STARTER 1200"
13370,DATA,33.0,-4.2,1668,1700,1500,1000,1115,0,0,0,""
13890,DATA,32.7,-10.4,1581,1655, 0,1000,1195,0,0,0,""
14390,DATA,32.7,-10.4,1448,1580,600,1000,1200,0,0,0,""
14890,DATA,33.0,-2.1,830,1277,1200,1000,1200,0,0,0,""
15390,DATA,33.0,0.0,961,1046,3000,1000,1200,0,0,0,""
15890,DATA,33.0,0.0,1412,1172,4200,1000,1200,0,0,0,""
16390,DATA,33.2,0.0,1710,1422,3600,1000,1200,0,0,0,""
16890,DATA,33.2,0.0,1869,1646,4200,1000,1200,0,0,0,""
17390,DATA,33.2,0.0,1936,1797,4200,1000,1200,0,0,0,""
17890,DATA,33.2,-2.1,1962,1885,4200,1000,1200,0,0,0,""
18390,DATA,33.5,0.0,1986,1937,4200,1000,1200,0,0,0,""
18890,DATA,33.2,-2.1,2037,1976,5400,1000,1200,0,0,0,""
19390,DATA,33.5,2.1,2118,2051,4200,1000,1200,0,0,0,""
19890,DATA,33.2,-2.1,2081,2070,5400,1000,1200,0,0,0,""
20390,DATA,33.5,2.1,2092,2089,3600,1000,1200,0,0,0,""
20890,DATA,33.5,0.0,2053,2075,4200,1000,1200,0,0,0,""
21390,DATA,33.2,-2.1,2036,2056,4200,1000,1200,0,0,0,""
21890,DATA,33.5,0.0,2049,2045,5399,1000,1200,0,0,0,""
22390,DATA,33.2,-2.1,2107,2084,3600,1000,1200,0,0,0,""
22890,DATA,33.5,0.0,2058,2077,4200,1000,1200,0,0,0,""
23390,DATA,33.5,0.0,2027,2055,4200,1000,1200,0,0,0,""
23890,DATA,33.2,0.0,2012,2033,4200,1000,1200,0,0,0,""
24390,DATA,33.5,0.0,2014,2022,4200,1000,1200,0,0,0,""
24890,DATA,33.5,2.1,2017,2018,5400,1000,1200,0,0,0,""
25025,EVENT,33.5,0.0,2017,2018,4200,1000,1200,0,1,0,"VALVE1 ON"
25390,DATA,33.5,0.0,2019,2018,4200,1000,1200,0,1,0,""
25890,DATA,33.5,0.0,2022,2020,4200,1000,1200,0,1,0,""
25910,EVENT,33.5,0.0,2022,2020,4200,1000,1200,0,1,1,"VALVE2 ON"
26390,DATA,33.5,2.1,2023,2022,3600,1000,1200,0,1,1,""
26890,DATA,33.5,0.0,2023,2022,4200,1000,1200,0,1,1,""
27390,DATA,33.2,0.0,2016,2021,3600,1000,1200,0,1,1,""
27890,DATA,33.5,2.1,2008,2015,4200,1000,1200,0,1,1,""
28390,DATA,33.5,0.0,2013,2013,4200,1000,1200,0,1,1,""
28890,DATA,33.5,0.0,2019,2015,3600,1000,1200,0,1,1,""
29390,DATA,33.5,0.0,2023,2019,4200,1000,1200,0,1,1,""
29890,DATA,33.5,0.0,2026,2022,4200,1000,1200,0,1,1,""
30390,DATA,33.5,0.0,2028,2025,4200,1000,1200,0,1,1,""
30890,DATA,33.5,0.0,2027,2026,4200,1000,1200,0,1,1,""
31390,DATA,33.5,0.0,2025,2026,4200,1000,1200,0,1,1,""
31437,EVENT,33.5,0.0,2025,2026,4200,1000,1200,0,1,1,"PUMP 1045"
31890,DATA,33.2,0.0,2023,2025,3733,1009,1200,0,1,1,""
32410,DATA,33.5,0.0,1836,1971,1500,1031,1200,0,1,1,""
32910,DATA,33.5,0.0,1624,1811,4223,1045,1200,0,1,1,""
33410,DATA,33.5,0.0,1826,1774,6001,1045,1200,0,1,1,""
33910,DATA,33.5,0.0,1950,1842,3600,1045,1200,0,1,1,""
34410,DATA,33.5,0.0,2003,1924,4200,1045,1200,0,1,1,""
34910,DATA,33.5,0.0,2019,1981,4200,1045,1200,0,1,1,""
35410,DATA,33.5,0.0,2021,2000,3600,1045,1200,0,1,1,""
35910,DATA,33.5,0.0,2020,2013,4200,1045,1200,0,1,1,""
36410,DATA,33.5,0.0,2021,2016,4200,1045,1200,0,1,1,""
36910,DATA,33.5,0.0,2084,2032,3600,1045,1200,0,1,1,""
37410,DATA,33.5,0.0,2079,2064,4800,1045,1200,0,1,1,""
37910,DATA,33.5,0.0,2094,2068,4201,1045,1200,0,1,1,""
38410,DATA,33.5,0.0,2078,2081,4800,1045,1200,0,1,1,""
38910,DATA,33.5,0.0,2048,2068,4201,1045,1200,0,1,1,""
39410,DATA,33.5,0.0,2034,2054,3600,1045,1200,0,1,1,""
39910,DATA,33.5,0.0,2055,2052,5400,1045,1200,0,1,1,""
40410,DATA,33.5,0.0,2035,2046,4200,1045,1200,0,1,1,""
40910,DATA,33.7,2.1,2072,2057,4200,1045,1200,0,1,1,""
41410,DATA,33.5,0.0,2043,2055,4200,1045,1200,0,1,1,""
41910,DATA,33.5,0.0,2074,2053,4200,1045,1200,0,1,1,""
42410,DATA,33.5,0.0,2051,2058,4200,1045,1200,0,1,1,""
42910,DATA,33.7,2.1,2029,2045,3600,1045,1200,0,1,1,""
43410,DATA,33.5,0.0,2022,2035,3600,1045,1200,0,1,1,""
43910,DATA,33.5,0.0,2061,2044,5400,1045,1200,0,1,1,""
44410,DATA,33.5,0.0,2069,2059,4200,1045,1200,0,1,1,""
44910,DATA,33.5,-2.1,2044,2055,4200,1045,1200,0,1,1,""
45410,DATA,33.5,0.0,2092,2061,4200,1045,1200,0,1,1,""
45910,DATA,33.5,0.0,2106,2084,4800,1045,1200,0,1,1,""
46410,DATA,33.5,0.0,2065,2082,5400,1045,1200,0,1,1,""
46910,DATA,33.5,0.0,2115,2077,4200,1045,1200,0,1,1,""
47410,DATA,33.5,0.0,2164,2130,4200,1045,1200,0,1,1,""
47910,DATA,33.5,0.0,2090,2121,4200,1045,1200,0,1,1,""
48410,DATA,33.5,-2.1,2041,2079,3600,1045,1200,0,1,1,""
48910,DATA,33.5,0.0,2030,2053,4200,1045,1200,0,1,1,""
49410,DATA,33.5,0.0,2027,2041,4200,1045,1200,0,1,1,""
49910,DATA,33.5,0.0,2025,2031,4200,1045,1200,0,1,1,""
50380,EVENT,33.7,2.1,2026,2028,4200,1045,1200,0,1,1,"PUMP 1050"
50410,DATA,33.7,0.0,2026,2028,4200,1045,1200,0,1,1,""
50910,DATA,33.5,0.0,2028,2028,4200,1046,1200,0,1,1,""
51410,DATA,33.5,0.0,2030,2029,3600,1049,1200,0,1,1,""
51910,DATA,33.5,0.0,2031,2030,4200,1050,1200,0,1,1,""
52410,DATA,33.7,2.1,2032,2031,4200,1050,1200,0,1,1,""
52910,DATA,33.5,-2.1,2034,2032,4200,1050,1200,0,1,1,""
53410,DATA,33.5,0.0,2035,2034,4200,1050,1200,0,1,1,""
53910,DATA,33.7,2.1,2037,2035,4200,1050,1200,0,1,1,""
54410,DATA,33.7,2.1,2040,2037,4200,1050,1200,0,1,1,""
54910,DATA,33.7,2.1,2040,2039,4200,1050,1200,0,1,1,""
55410,DATA,33.5,-2.1,2043,2041,4200,1050,1200,0,1,1,""
55910,DATA,33.5,-2.1,2046,2043,4200,1050,1200,0,1,1,""
56410,DATA,33.7,0.0,2047,2045,4200,1050,1200,0,1,1,""
56910,DATA,33.7,2.1,2048,2047,4200,1050,1200,0,1,1,""
57410,DATA,33.7,2.1,2049,2048,4200,1050,1200,0,1,1,""
57910,DATA,33.7,2.1,2050,2049,4200,1050,1200,0,1,1,""
58410,DATA,33.7,0.0,2051,2050,4200,1050,1200,0,1,1,""
58910,DATA,33.7,0.0,2050,2050,3600,1050,1200,0,1,1,""
59410,DATA,33.7,0.0,2050,2050,4200,1050,1200,0,1,1,""
59910,DATA,33.7,2.1,2052,2051,4200,1050,1200,0,1,1,""
60410,DATA,33.7,0.0,2056,2053,4200,1050,1200,0,1,1,""
60910,DATA,33.7,0.0,2059,2056,4200,1050,1200,0,1,1,""
61410,DATA,33.7,0.0,2059,2057,4200,1050,1200,0,1,1,""
61910,DATA,33.7,0.0,2058,2058,3600,1050,1200,0,1,1,""
62410,DATA,33.7,0.0,2057,2057,4200,1050,1200,0,1,1,""
