ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4406,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8447,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8449,DATA,34.0,0.0, 0, 0,39000,1000,1000,0,0,0,""
8948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18948,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20448,DATA,34.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
20948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
21448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
21948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
22448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
22948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
23448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
23948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
24448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
24948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
25448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
25948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
26448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
26948,DATA,34.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
27448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
27948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
30448,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
30948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
31448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
31948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
34448,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
34948,DATA,33.5,-2.1, 0, 0,1800,1000,1000,0,0,0,""
35448,DATA,33.7,0.0, 0, 0,1800,1000,1000,0,0,0,""
35948,DATA,33.7,0.0, 0, 0,1200,1000,1000,0,0,0,""
36448,DATA,33.7,0.0, 0, 0,600,1000,1000,0,0,0,""
36948,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
37448,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
37948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
38448,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
38948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
39448,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
39948,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
40448,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
40948,DATA,33.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
41448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
41948,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
42448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
42948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
43448,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
43948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
44448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
44948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
45448,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
45948,DATA,33.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
46448,DATA,33.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
46948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
47448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
47948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
48448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
48948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
49448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
49948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
50448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
50948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
51448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
51948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
52448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
52948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
53448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
53948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
54448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
54948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
55448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
55948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
56448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
56948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
57448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
57948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
58448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
58948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
59448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
59948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
60448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
60948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
61448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
61948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
62448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
62948,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
63448,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
