ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3739,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7781,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7875,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7964,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
8464,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
8964,DATA,43.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
9464,DATA,43.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
9964,DATA,43.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
10464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15464,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15964,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16464,DATA,42.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16658,EVENT,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
17001,DATA,42.0,-8.3, 0, 0,500,1000,1087,0,0,0,""
17521,DATA,41.5,0.0,565,513,500,1000,1180,0,0,0,""
18021,DATA,41.5,0.0,669,572,1200,1000,1200,0,0,0,""
18521,DATA,41.5,0.0,773,647,1800,1000,1200,0,0,0,""
19021,DATA,41.5,0.0,862,733,2400,1000,1200,0,0,0,""
19521,DATA,41.5,0.0,889,808,4200,1000,1200,0,0,0,""
20021,DATA,41.5,0.0,896,846,6600,1000,1200,0,0,0,""
20521,DATA,41.5,0.0,981,893,5400,1000,1200,0,0,0,""
21021,DATA,41.5,0.0,1122,977,4800,1000,1200,0,0,0,""
21521,DATA,41.5,0.0,1287,1096,3600,1000,1200,0,0,0,""
22021,DATA,41.5,0.0,1462,1240,5400,1000,1200,0,0,0,""
22521,DATA,41.5,2.1,1640,1399,8999,1000,1200,0,0,0,""
23021,DATA,41.2,0.0,1819,1568,6000,1000,1200,0,0,0,""
23521,DATA,41.2,-2.1,1999,1742,4200,1000,1200,0,0,0,""
24021,DATA,41.2,0.0,2179,1918,3600,1000,1200,0,0,0,""
24521,DATA,41.2,0.0,2359,2097,4200,1000,1200,0,0,0,""
25021,DATA,41.0,0.0,2843,2368,4200,1000,1200,0,0,0,""
25521,DATA,41.0,0.0,3444,2785,4200,1000,1200,0,0,0,""
26011,EVENT,40.8,-2.1,3760,3203,4200,1000,1200,0,0,0,"STARTER 1220"
26021,DATA,40.8,-2.1,3760,3203,4200,1000,1200,0,0,0,""
26521,DATA,40.8,0.0,3550,3444,3617,1000,1213,0,0,0,""
27021,DATA,40.8,0.0,2805,3269,7201,1000,1220,0,0,0,""
27521,DATA,40.5,0.0,2624,2959,6000,1000,1220,0,0,0,""
27804,EVENT,40.5,-2.1,2955,2916,4800,1000,1220,0,0,0,"STARTER 1240"
28041,DATA,40.5,0.0,3266,2979,4200,1000,1227,0,0,0,""
28541,DATA,40.5,2.1,3017,3082,6000,1000,1237,0,0,0,""
29041,DATA,40.2,0.0,2954,2989,12000,1000,1240,0,0,0,""
29195,EVENT,40.2,0.0,3121,3007,9601,1000,1240,0,0,0,"STARTER 1260"
29561,DATA,40.2,0.0,3268,3082,3500,1000,1250,0,0,0,""
30061,DATA,40.5,0.0,3219,3156,9600,1000,1258,0,0,0,""
30561,DATA,40.2,-2.1,3187,3171,11399,1000,1260,0,0,0,""
30829,EVENT,40.5,0.0,3568,3257,12600,1000,1260,0,0,0,"STARTER 1280"
31081,DATA,40.2,0.0,3603,3334,5499,1000,1267,0,0,0,""
31581,DATA,40.2,0.0,3332,3375,10799,1000,1277,0,0,0,""
32081,DATA,40.2,0.0,3284,3307,13801,1000,1280,0,0,0,""
32384,EVENT,40.2,0.0,3491,3349,18001,1000,1280,0,0,0,"STARTER 1300"
32581,DATA,40.2,0.0,3564,3374,14397,1000,1286,0,0,0,""
33081,DATA,40.2,0.0,3665,3506,14399,1000,1296,0,0,0,""
33581,DATA,40.2,0.0,4075,3686,16798,1000,1300,0,0,0,""
34081,DATA,40.0,-2.1,4391,3988,9000,1000,1300,0,0,0,""
34468,EVENT,40.0,-2.1,4422,4159,9599,1000,1300,0,0,0,"STARTER 1320"
34601,DATA,40.2,2.1,4426,4191,8999,1000,1304,0,0,0,""
35101,DATA,40.0,0.0,4200,4246,8400,1000,1315,0,0,0,""
35601,DATA,40.2,2.1,3929,4145,9601,1000,1320,0,0,0,""
36101,DATA,40.0,-2.1,4106,4084,8400,1000,1320,0,0,0,""
36601,DATA,40.0,0.0,4294,4158,10199,1000,1320,0,0,0,""
37101,DATA,40.0,0.0,4402,4254,11999,1000,1320,0,0,0,""
37601,DATA,40.0,0.0,4533,4365,9001,1000,1320,0,0,0,""
38101,DATA,40.0,4.2,4802,4554,13798,1000,1320,0,0,0,""
38601,DATA,40.0,2.1,4634,4621,8401,1000,1320,0,0,0,""
38919,EVENT,39.7,0.0,4564,4609,10199,1000,1320,0,0,0,"STARTER 1340"
39121,DATA,39.5,-2.1,4530,4593,12549,1000,1326,0,0,0,""
39621,DATA,39.7,2.1,4320,4511,13800,1000,1336,0,0,0,""
40121,DATA,39.5,0.0,4271,4376,9001,1000,1340,0,0,0,""
40621,DATA,39.5,0.0,4444,4382,11400,1000,1340,0,0,0,""
41121,DATA,39.5,0.0,4535,4435,11401,1000,1340,0,0,0,""
41607,EVENT,39.2,0.0,4550,4493,8400,1000,1340,0,0,0,"STARTER 1360"
41621,DATA,39.2,0.0,4550,4493,8400,1000,1340,0,0,0,""
42121,DATA,39.0,-4.2,4330,4458,5425,1000,1353,0,0,0,""
42621,DATA,39.2,0.0,4347,4399,14400,1000,1360,0,0,0,""
43121,DATA,39.2,0.0,4424,4400,13200,1000,1360,0,0,0,""
43621,DATA,39.2,0.0,4594,4470,10201,1000,1360,0,0,0,""
43661,EVENT,39.2,0.0,4594,4470,10201,1000,1360,0,0,0,"STARTER 1380"
44121,DATA,39.2,0.0,4652,4544,6630,1000,1372,0,0,0,""
44621,DATA,39.2,0.0,4565,4568,10199,1000,1380,0,0,0,""
45121,DATA,39.2,0.0,4541,4556,8400,1000,1380,0,0,0,""
45300,EVENT,39.2,0.0,4541,4552,10205,1000,1380,0,0,0,"STARTER 1400"
45621,DATA,39.2,0.0,4533,4548,4499,1000,1389,0,0,0,""
46121,DATA,39.0,-2.1,4494,4530,6000,1000,1398,0,0,0,""
46621,DATA,39.0,-2.1,4538,4523,6001,1000,1400,0,0,0,""
47121,DATA,39.0,0.0,4595,4549,10199,1000,1400,0,0,0,""
47621,DATA,39.0,0.0,4632,4583,7800,1000,1400,0,0,0,""
48121,DATA,39.0,0.0,4651,4612,4800,1000,1400,0,0,0,""
48621,DATA,39.0,0.0,4668,4636,6000,1000,1400,0,0,0,""
49121,DATA,39.0,0.0,4679,4655,8400,1000,1400,0,0,0,""
49621,DATA,38.7,0.0,4688,4669,7201,1000,1400,0,0,0,""
50121,DATA,38.7,0.0,4694,4680,8400,1000,1400,0,0,0,""
50569,EVENT,38.7,0.0,4679,4683,9000,1000,1400,0,1,0,"VALVE1 ON"
50621,DATA,38.7,0.0,4678,4682,10797,1000,1400,0,1,0,""
51121,DATA,38.7,0.0,4657,4675,9000,1000,1400,0,1,0,""
