ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4277,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8318,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8320,DATA,30.0,0.0, 0, 0,2400,1000,1000,0,0,0,""
8819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9819,DATA,30.0,0.0, 0, 0,600,1000,1000,0,0,0,""
10319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13819,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
14319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
18319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
19319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
19819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
20319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
20819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
21319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24319,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
25319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
25819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
26319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
26819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
27819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
28319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
28819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
29319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
29819,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
30319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
30819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
31319,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
31819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
32319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
32819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
33319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
33819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
34319,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
34819,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
35319,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
35819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
36319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
36819,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
37319,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
37819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
38319,DATA,29.8,-4.2, 0, 0, 0,1000,1000,0,0,0,""
38819,DATA,30.3,4.2, 0, 0, 0,1000,1000,0,0,0,""
39319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
39819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
40319,DATA,29.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
40819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
41319,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
41819,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
42319,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
42819,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
43319,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
43819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
44319,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
44819,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
