ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
155389,DATA,45.8,0.0, 0, 0,159705,1000,1000,0,0,0,""
155889,DATA,45.5,-2.1, 0, 0,160919,1000,1000,0,0,0,""
156389,DATA,45.5,-2.1, 0, 0,159080,1000,1000,0,0,0,""
156889,DATA,45.5,-2.1, 0, 0,160311,1000,1000,0,0,0,""
157389,DATA,45.5,0.0, 0, 0,159118,1000,1000,0,0,0,""
157889,DATA,45.5,0.0, 0, 0,161495,1000,1000,0,0,0,""
158389,DATA,45.5,-2.1, 0, 0,159691,1000,1000,0,0,0,""
158889,DATA,45.5,0.0, 0, 0,160303,1000,1000,0,0,0,""
159389,DATA,45.5,0.0, 0, 0,159102,1000,1000,0,0,0,""
159889,DATA,45.5,-2.1, 0, 0,160921,1000,1000,0,0,0,""
160389,DATA,45.5,0.0, 0, 0,159105,1000,1000,0,0,0,""
160889,DATA,45.5,0.0, 0, 0,160299,1000,1000,0,0,0,""
161389,DATA,45.5,0.0, 0, 0,159102,1000,1000,0,0,0,""
161889,DATA,45.5,0.0, 0, 0,160309,1000,1000,0,0,0,""
162389,DATA,45.5,0.0, 0, 0,159113,1000,1000,0,0,0,""
162889,DATA,45.5,0.0, 0, 0,160917,1000,1000,0,0,0,""
163389,DATA,45.5,0.0, 0, 0,159688,1000,1000,0,0,0,""
163889,DATA,45.5,0.0, 0, 0,160280,1000,1000,0,0,0,""
164389,DATA,45.5,0.0, 0, 0,159080,1000,1000,0,0,0,""
164889,DATA,45.5,0.0, 0, 0,160882,1000,1000,0,0,0,""
165389,DATA,45.5,0.0, 0, 0,159076,1000,1000,0,0,0,""
165626,EVENT,45.5,0.0, 0, 0,166235,1000,1000,0,0,0,"STARTER 1200"
165889,DATA,45.5,0.0,292,166,14541,1000,1067,0,0,0,""
166409,DATA,43.5,-16.7,2436,1826, 0,1000,1169,0,0,0,""
166909,DATA,45.5,0.0,2724,2586, 0,1000,1200,0,0,0,""
167409,DATA,44.0,0.0,2820,2816, 0,1000,1200,0,0,0,""
167909,DATA,44.0,4.2,2938,2901, 0,1000,1200,0,0,0,""
168409,DATA,44.2,0.0,2856,2885, 0,1000,1200,0,0,0,""
168909,DATA,44.0,0.0,3050,2960,3000,1000,1200,0,0,0,""
169409,DATA,44.2,2.1,3351,3293,3600,1000,1200,0,0,0,""
169909,DATA,44.0,-2.1,3351,3342,3600,1000,1200,0,0,0,""
170409,DATA,44.0,0.0,3413,3399,3602,1000,1200,0,0,0,""
170909,DATA,44.0,0.0,3436,3430,4157,1000,1200,0,0,0,""
171409,DATA,44.0,0.0,3442,3440,3563,1000,1200,0,0,0,""
171909,DATA,43.7,-2.1,3443,3443,4157,1000,1200,0,0,0,""
172409,DATA,44.0,2.1,3437,3440,2970,1000,1200,0,0,0,""
172909,DATA,43.7,0.0,3432,3434,5344,1000,1200,0,0,0,""
173409,DATA,43.7,-2.1,3439,3433,4749,1000,1200,0,0,0,""
173909,DATA,43.7,0.0,3706,3749,4751,1000,1200,0,0,0,""
174409,DATA,43.7,0.0,3481,3522,4751,1000,1200,0,0,0,""
174909,DATA,43.7,0.0,3408,3425,4751,1000,1200,0,0,0,""
175409,DATA,43.5,-2.1,3396,3396,2970,1000,1200,0,0,0,""
175909,DATA,43.7,2.0,3392,3394,4156,1000,1200,0,0,0,""
176409,DATA,43.7,2.1,3390,3391,3563,1000,1200,0,0,0,""
176909,DATA,43.5,0.0,3383,3386,3562,1000,1200,0,0,0,""
177409,DATA,43.5,0.0,3360,3365,4157,1000,1200,0,0,0,""
177909,DATA,43.5,0.0,3360,3360,3563,1000,1200,0,0,0,""
178409,DATA,43.3,-2.1,3365,3363,3563,1000,1200,0,0,0,""
178909,DATA,43.3,-2.0,3371,3370,5939,1000,1200,0,0,0,""
179409,DATA,43.5,2.1,3367,3368,4156,1000,1200,0,0,0,""
179909,DATA,43.3,0.0,3362,3365,4751,1000,1200,0,0,0,""
179997,EVENT,43.3,0.0,3366,3365,4801,1000,1200,0,0,0,"STARTER 1220"
180409,DATA,43.3,0.0,3141,3213,2000,1000,1211,0,0,0,""
180909,DATA,43.3,0.0,3176,3100,3600,1000,1219,0,0,0,""
181409,DATA,43.0,0.0,3547,3474,3600,1000,1220,0,0,0,""
181909,DATA,43.0,0.0,3678,3651,4200,1000,1220,0,0,0,""
181964,EVENT,43.0,0.0,3678,3651,4200,1000,1220,0,0,0,"STARTER 1240"
182409,DATA,43.0,0.0,3428,3527,3606,1000,1232,0,0,0,""
