ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3403,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7444,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
7945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10445,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
10945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
11445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11945,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
12445,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
12945,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
13445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13945,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
14445,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
14945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
16445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
16945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
17445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
19445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
20445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
20945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
21945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22445,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
22945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
23445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
23945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
24945,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
25445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
25945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
26445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
26945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
28445,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
28945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
29445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
29945,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30445,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30945,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
