ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3948,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7989,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8084,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
8147,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8647,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9147,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9647,DATA,42.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
10147,DATA,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10360,EVENT,43.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
10669,DATA,43.0,0.0, 0, 0, 0,1000,1079,0,0,0,""
11189,DATA,42.7,0.0, 0, 0, 0,1000,1175,0,0,0,""
11689,DATA,43.0,0.0, 0, 0, 0,1000,1200,0,0,0,""
12189,DATA,42.7,-2.1, 0, 0, 0,1000,1200,0,0,0,""
12689,DATA,43.0,2.1, 0, 0, 0,1000,1200,0,0,0,""
13189,DATA,43.0,2.1, 0, 0, 0,1000,1200,0,0,0,""
13689,DATA,43.0,0.0, 0, 0, 0,1000,1200,0,0,0,""
14189,DATA,43.0,0.0, 0, 0, 0,1000,1200,0,0,0,""
14689,DATA,43.0,2.1,13146,13146, 0,1000,1200,0,0,0,""
