ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3609,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7650,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7753,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7863,DATA,30.0,0.0, 0, 0,13200,1000,1000,0,0,0,""
8363,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8863,DATA,30.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
9363,DATA,30.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
9863,DATA,30.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
10363,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
10863,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
11363,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11863,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12363,DATA,30.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
12436,EVENT,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
12871,DATA,27.8,-18.8,1531,1819,500,1000,1108,0,0,0,""
13391,DATA,28.0,0.0,1100,1532, 0,1000,1191,0,0,0,""
13891,DATA,28.3,-2.1,813,1171, 0,1000,1200,0,0,0,""
14391,DATA,28.3,-2.1,763,950, 0,1000,1200,0,0,0,""
14891,DATA,28.5,2.1,670,822,600,1000,1200,0,0,0,""
14956,EVENT,28.5,2.1,679,801,19000,1000,1200,0,0,0,"STARTER OFF"
15391,DATA,28.3,0.0,902,808,1500,1000,1092,0,0,0,""
15911,DATA,28.0,-16.7,1219,961,500,1000,1009,0,0,0,""
16411,DATA,30.0,0.0,1012,1038, 0,1000,1000,0,0,0,""
16911,DATA,30.0,0.0,987,981, 0,1000,1000,0,0,0,""
17411,DATA,30.0,2.1,1199,1068, 0,1000,1000,0,0,0,""
17911,DATA,30.0,0.0,1234,1158, 0,1000,1000,0,0,0,""
18383,EVENT,29.8,-2.1,1119,1100, 0,1000,1000,0,0,0,"STARTER 1200"
18411,DATA,29.8,-2.1,1119,1100, 0,1000,1002,0,0,0,""
18931,DATA,25.8,-12.5,921,1041,500,1000,1131,0,0,0,""
19451,DATA,28.3,0.0,792,924,1500,1000,1200,0,0,0,""
19951,DATA,28.3,-2.1,781,842,9599,1000,1200,0,0,0,""
20451,DATA,28.3,0.0,875,840,22201,1000,1200,0,0,0,""
20951,DATA,28.3,-2.1,674,827,68401,1000,1200,0,0,0,""
21451,DATA,28.5,0.0,256,575, 0,1000,1200,0,0,0,""
21597,EVENT,28.3,-2.1,207,520, 0,1000,1200,0,0,0,"STARTER OFF"
21951,DATA,28.7,2.1,451,460,500,1000,1110,0,0,0,""
22471,DATA,28.0,-2.1,616,519,1000,1000,1019,0,0,0,""
22971,DATA,30.0,0.0,667,587, 0,1000,1000,0,0,0,""
23471,DATA,29.8,0.0,720,653, 0,1000,1000,0,0,0,""
23971,DATA,30.0,0.0,740,698, 0,1000,1000,0,0,0,""
24471,DATA,29.8,-2.1,811,734, 0,1000,1000,0,0,0,""
24971,DATA,30.0,2.1,976,885, 0,1000,1000,0,0,0,""
25471,DATA,30.0,0.0,1020,982, 0,1000,1000,0,0,0,""
25971,DATA,30.0,2.1,894,902, 0,1000,1000,0,0,0,""
26471,DATA,30.0,0.0,694,772, 0,1000,1000,0,0,0,""
26971,DATA,29.8,-2.1,633,675, 0,1000,1000,0,0,0,""
27471,DATA,29.8,0.0,621,636, 0,1000,1000,0,0,0,""
27971,DATA,30.0,0.0,543,591,600,1000,1000,0,0,0,""
28471,DATA,29.8,0.0,480,516, 0,1000,1000,0,0,0,""
28971,DATA,30.0,0.0, 0, 0,600,1000,1000,0,0,0,""
29471,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
29971,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30471,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30971,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
31471,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
