ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3553,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7594,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7693,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
8808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
9808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10308,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
10808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11808,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
12308,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
12808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14808,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15308,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
15808,DATA,29.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
16152,EVENT,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
16335,DATA,29.8,-2.0, 0, 0, 0,1000,1045,0,0,0,""
16855,DATA,28.3,2.1,4655,5584,500,1000,1157,0,0,0,""
17355,DATA,28.3,0.0,2975,4567,4810,1000,1200,0,0,0,""
17855,DATA,28.3,0.0,2098,3301,12600,1000,1200,0,0,0,""
18355,DATA,28.3,0.0,2750,2903,9600,1000,1200,0,0,0,""
18855,DATA,28.3,0.0,2609,2764,19200,1000,1200,0,0,0,""
19355,DATA,28.3,0.0,2775,2760,10801,1000,1200,0,0,0,""
19855,DATA,28.3,0.0,2982,2816,10801,1000,1200,0,0,0,""
20355,DATA,28.5,2.1,3210,2977,7200,1000,1200,0,0,0,""
20855,DATA,28.3,0.0,3451,3211,7800,1000,1200,0,0,0,""
21355,DATA,28.3,-2.1,3057,3257,6000,1000,1200,0,0,0,""
21855,DATA,28.5,0.0,2459,2912,5400,1000,1200,0,0,0,""
22355,DATA,28.5,0.0,2169,2535,8400,1000,1200,0,0,0,""
22855,DATA,28.3,-2.1,2150,2342,6000,1000,1200,0,0,0,""
23355,DATA,28.5,0.0,2109,2188,7800,1000,1200,0,0,0,""
23855,DATA,28.5,0.0,2468,2285,8400,1000,1200,0,0,0,""
24355,DATA,28.5,0.0,3159,2656,9000,1000,1200,0,0,0,""
24855,DATA,28.5,0.0,3548,3083,6000,1000,1200,0,0,0,""
25355,DATA,28.5,0.0,3644,3399,11399,1000,1200,0,0,0,""
25855,DATA,28.5,0.0,3662,3516,8400,1000,1200,0,0,0,""
26355,DATA,28.5,-2.1,3867,3683,9000,1000,1200,0,0,0,""
26855,DATA,28.5,0.0,3891,3793,8400,1000,1200,0,0,0,""
27355,DATA,28.5,0.0,3910,3863,8400,1000,1200,0,0,0,""
27634,EVENT,28.5,0.0,3909,3878,6600,1000,1200,0,0,0,"STARTER 1220"
27875,DATA,28.3,-1.9,3912,3887,6721,1000,1207,0,0,0,""
28375,DATA,28.5,2.1,3561,3752,9601,1000,1217,0,0,0,""
28875,DATA,28.5,2.1,3625,3598,9000,1000,1220,0,0,0,""
29375,DATA,28.5,0.0,4165,3829,8400,1000,1220,0,0,0,""
29875,DATA,28.5,0.0,4208,4040,7200,1000,1220,0,0,0,""
30375,DATA,28.5,0.0,4264,4159,8401,1000,1220,0,0,0,""
30875,DATA,28.5,0.0,4304,4239,7201,1000,1220,0,0,0,""
31375,DATA,28.5,0.0,4312,4276,7200,1000,1220,0,0,0,""
31875,DATA,28.5,-2.1,4315,4293,6600,1000,1220,0,0,0,""
32120,EVENT,28.7,0.0,4359,4311,8400,1000,1220,0,0,0,"STARTER 1240"
32395,DATA,28.5,-2.1,4367,4327,7190,1000,1228,0,0,0,""
