ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
2205,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
2359,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
2514,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
64203,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
66743,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
66805,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
66866,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
67401,DATA,WAITING,NONE,30.0,-4.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
67901,DATA,WAITING,NONE,30.5,1.9,873,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
68401,DATA,WAITING,NONE,32.2,12.5,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
68901,DATA,WAITING,NONE,31.0,0.0,4900,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
69401,DATA,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
69901,DATA,WAITING,NONE,31.0,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
70362,EVENT,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1500 RNOISE=NOISY"
84503,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
86123,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
86191,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
86252,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
86781,DATA,WAITING,NONE,31.0,1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
87281,DATA,WAITING,NONE,31.2,0.0,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
87781,DATA,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
88281,DATA,WAITING,NONE,31.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
88781,DATA,WAITING,NONE,31.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
89281,DATA,WAITING,NONE,31.8,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
89741,EVENT,WAITING,NONE,31.5,-2.1,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1499 RNOISE=CLEAN"
110935,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
112103,EVENT,WAITING,NONE,32.5,1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
112165,EVENT,WAITING,NONE,32.5,1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
112232,DATA,WAITING,NONE,32.2,-1.3, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
112741,DATA,WAITING,NONE,31.5,8.3,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
113241,DATA,WAITING,NONE,32.2,0.0,1501,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
