ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1556,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
1604,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1749,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
1453544,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1468624,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","ARMED 10s"
1673266,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1678626,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
1678666,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
1678709,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
1679222,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
1679742,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
1679878,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
1679918,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
1679961,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1680462,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1680982,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
1681506,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
1681546,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
1681589,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1682122,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1682602,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
1687778,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1690306,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
1690346,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
1690388,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
1690902,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
1691422,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
1692426,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
1692472,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
1692515,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1693042,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
1693522,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
1710646,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1713018,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
1713058,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
1713100,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
1713602,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
1714122,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
1763486,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST KILL_SWITCH PASS - Physical NC kill switch confirmed by user"
1771018,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT FAIL - EGT fault OPEN"
1772506,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
1789786,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
1791226,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT FAIL - EGT fault OPEN"
1792346,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
1801586,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1802638,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
1802678,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
1802721,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
1803242,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
1803722,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
1805046,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
1805086,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
1805128,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
1805642,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
1806162,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
1806682,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
1807202,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
1807722,DATA,WAITING,NONE,,, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
