ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
3486,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3486,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3591,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
31602,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
32863,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
42900,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
43890,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
62297,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
84062,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
87784,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
99085,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
100393,EVENT,WAITING,NONE,32.7,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
102968,EVENT,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
109010,EVENT,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
109991,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
120141,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
121455,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
132837,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
134007,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
136869,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
145975,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
146918,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
154069,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
165333,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
178746,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
179787,EVENT,WAITING,NONE,32.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
246277,EVENT,WAITING,NONE,32.7,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
268490,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
268983,DATA,WAITING,NONE,32.7,-2.1, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
268977,EVENT,WAITING,NONE,32.7,-2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
268978,EVENT,WAITING,NONE,32.7,-2.1, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
269483,DATA,WAITING,NONE,26.2,-2.1,316,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
269983,DATA,WAITING,NONE,26.5,4.2,813,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
270483,DATA,WAITING,NONE,26.8,-2.1,977,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
270983,DATA,WAITING,NONE,25.3,0.0,1063,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
271483,DATA,WAITING,NONE,24.7,2.0,1103,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
271979,EVENT,WAITING,NONE,23.5,-6.2,1118,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1118 RNOISE=NOISY"
274022,EVENT,WAITING,NONE,32.7,-2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
274616,DATA,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
274610,EVENT,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
274611,EVENT,WAITING,NONE,33.0,2.1, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
275116,DATA,WAITING,NONE,26.5,2.1,1652,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
275616,DATA,WAITING,NONE,26.5,0.0,1925,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
276116,DATA,WAITING,NONE,25.5,-6.2,2102,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
276616,DATA,WAITING,NONE,24.3,2.1,2220,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
277116,DATA,WAITING,NONE,23.7,8.3,2277,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
277612,EVENT,WAITING,NONE,24.5,7.7,2307,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2307 RNOISE=CLEAN"
643155,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
648718,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
664113,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
665200,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
669781,EVENT,WAITING,NONE,33.0,0.0, 0,0,1010,3.1,1010,1000,0,0,1,0,"NONE","ARMED 10s"
670799,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
678686,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
686590,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
699529,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
702185,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
710594,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
711753,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
720098,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
