ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3367,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7409,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7500,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7654,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
8154,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
8654,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
9154,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
9664,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
10164,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
10664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
11164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
12664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13664,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
14164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
14664,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
15164,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
15664,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
16164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
16664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
17664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
18664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
19664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
20164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
20664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
21664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
22664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23664,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
24664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
25164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
25664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
26164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
26664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27164,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
27664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
28164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
28664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
29164,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
29664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
31164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
31664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
32164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
32664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
33164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
33664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
34164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
34664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
35164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
35664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
36164,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
36664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
37164,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
37664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
38164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
38664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
39164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
39664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
40164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
40664,DATA,30.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
41164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
41664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
42164,DATA,30.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
42664,DATA,30.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
43164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
43664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
44164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
44664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
45164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
45664,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
46164,DATA,30.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
