ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
2000,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
2061,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
2215,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
120265,EVENT,WAITING,NONE,33.0,0.0,500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
121405,EVENT,WAITING,NONE,33.2,0.0,248,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
121467,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
121532,DATA,WAITING,NONE,33.0,-1.1,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
122041,DATA,WAITING,NONE,32.5,4.8,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
122541,DATA,WAITING,NONE,32.5,-2.0,375,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
123041,DATA,WAITING,NONE,32.0,-2.1,35672,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
123541,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
124041,DATA,WAITING,NONE,32.5,-1.7,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
124541,DATA,WAITING,NONE,32.7,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
125041,EVENT,WAITING,NONE,32.7,0.0,1501,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1501 RNOISE=CLEAN"
135145,EVENT,WAITING,NONE,33.2,1.9,167,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
140925,EVENT,WAITING,NONE,33.2,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
143637,EVENT,WAITING,NONE,33.0,0.0,353,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
143699,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
143765,DATA,WAITING,NONE,33.2,2.0,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
144301,DATA,WAITING,NONE,32.7,3.7,1025,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
144801,DATA,WAITING,NONE,32.7,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
145301,DATA,WAITING,NONE,32.5,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
145801,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
146321,DATA,WAITING,NONE,32.7,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
146841,DATA,WAITING,NONE,32.7,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
147261,EVENT,WAITING,NONE,32.7,0.0,1499,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1499 RNOISE=WARN"
160205,EVENT,WAITING,NONE,33.2,0.0,600,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
161625,EVENT,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
162445,EVENT,WAITING,NONE,33.0,-1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
162505,EVENT,WAITING,NONE,33.0,-1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
162568,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
163101,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
163621,DATA,WAITING,NONE,33.0,3.4,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
164121,DATA,WAITING,NONE,32.7,0.0,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
164621,DATA,WAITING,NONE,32.7,0.0,6080,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
165121,DATA,WAITING,NONE,32.7,0.0,5789,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
165641,DATA,WAITING,NONE,32.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
166062,EVENT,WAITING,NONE,32.7,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1500 RNOISE=CLEAN"
228205,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
229345,EVENT,WAITING,NONE,33.2,1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
230125,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
230185,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
230248,DATA,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
230781,DATA,WAITING,NONE,31.0,-3.2,750,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
231281,DATA,WAITING,NONE,31.8,1.9,1499,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
231781,DATA,WAITING,NONE,32.0,0.0,2136,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
232301,DATA,WAITING,NONE,31.8,-1.9,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
232801,DATA,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
233301,DATA,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
233741,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1500 RNOISE=WARN"
257605,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
258625,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
259565,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
259625,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
259688,DATA,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
260221,DATA,WAITING,NONE,31.5,3.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
260721,DATA,WAITING,NONE,31.8,1.9,50934,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
261221,DATA,WAITING,NONE,31.8,-2.1,1530,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
261741,DATA,WAITING,NONE,32.0,0.0,315789,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
262241,DATA,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
262741,DATA,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
263181,EVENT,WAITING,NONE,32.2,0.0,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=1500 RNOISE=WARN"
