ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5482,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9523,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9525,DATA,66.0,0.0, 0, 0,162000,1000,1000,0,0,0,""
10025,DATA,66.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10525,DATA,66.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11025,DATA,66.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11525,DATA,66.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
12025,DATA,66.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12525,DATA,66.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13025,DATA,65.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
13525,DATA,65.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
14025,DATA,65.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
14525,DATA,65.8,0.0, 0, 0,600,1000,1000,0,0,0,""
15025,DATA,65.8,2.1, 0, 0, 0,1000,1000,0,0,0,""
15525,DATA,65.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16025,DATA,65.5,0.0, 0, 0,600,1000,1000,0,0,0,""
16525,DATA,65.5,0.0, 0, 0,1200,1000,1000,0,0,0,""
17025,DATA,65.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17525,DATA,65.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18025,DATA,65.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
18525,DATA,65.2,0.0, 0, 0,600,1000,1000,0,0,0,""
19025,DATA,65.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
19525,DATA,65.2,0.0, 0, 0,11401,1000,1000,0,0,0,""
20025,DATA,65.2,0.0, 0, 0,5400,1000,1000,0,0,0,""
20525,DATA,65.2,0.0, 0, 0,3600,1000,1000,0,0,0,""
21025,DATA,65.2,2.1, 0, 0,5400,1000,1000,0,0,0,""
21525,DATA,65.0,0.0, 0, 0,6000,1000,1000,0,0,0,""
22025,DATA,65.0,-2.1, 0, 0,16800,1000,1000,0,0,0,""
22525,DATA,65.0,0.0, 0, 0,13201,1000,1000,0,0,0,""
23025,DATA,65.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
23525,DATA,65.0,0.0, 0, 0,3000,1000,1000,0,0,0,""
24025,DATA,65.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
24525,DATA,65.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
25025,DATA,65.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
25525,DATA,64.7,0.0, 0, 0,600,1000,1000,0,0,0,""
26025,DATA,64.7,0.0, 0, 0,1200,1000,1000,0,0,0,""
26525,DATA,64.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
27025,DATA,64.7,0.0, 0, 0,600,1000,1000,0,0,0,""
27525,DATA,64.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28025,DATA,64.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
28525,DATA,64.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
29025,DATA,64.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
29525,DATA,64.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
30025,DATA,64.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
30525,DATA,64.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
31025,DATA,64.5,0.0, 0, 0,1800,1000,1000,0,0,0,""
31525,DATA,64.2,-2.1, 0, 0, 0,1000,1000,0,0,0,""
32025,DATA,64.2,-2.1, 0, 0,600,1000,1000,0,0,0,""
32525,DATA,64.2,0.0, 0, 0,600,1000,1000,0,0,0,""
33025,DATA,64.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
33525,DATA,64.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
34025,DATA,64.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
34525,DATA,64.2,0.0, 0, 0,3000,1000,1000,0,0,0,""
35025,DATA,64.0,-2.1, 0, 0,4800,1000,1000,0,0,0,""
35525,DATA,64.0,-2.1, 0, 0,9000,1000,1000,0,0,0,""
36025,DATA,64.0,0.0, 0, 0,7800,1000,1000,0,0,0,""
36525,DATA,64.0,-2.1, 0, 0,4200,1000,1000,0,0,0,""
37025,DATA,64.0,0.0, 0, 0,23401,1000,1000,0,0,0,""
37525,DATA,64.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
38025,DATA,63.7,0.0, 0, 0,600,1000,1000,0,0,0,""
38525,DATA,63.7,-2.1, 0, 0,600,1000,1000,0,0,0,""
39025,DATA,63.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
39525,DATA,63.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
40025,DATA,63.7,0.0, 0, 0,3600,1000,1000,0,0,0,""
40525,DATA,63.7,0.0, 0, 0,1800,1000,1000,0,0,0,""
41025,DATA,63.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
41525,DATA,63.5,0.0, 0, 0,3000,1000,1000,0,0,0,""
42025,DATA,63.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
42525,DATA,63.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
43025,DATA,63.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
43525,DATA,63.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
44025,DATA,63.3,0.0, 0, 0,2400,1000,1000,0,0,0,""
44525,DATA,63.3,0.0, 0, 0,600,1000,1000,0,0,0,""
45025,DATA,63.3,0.0, 0, 0,600,1000,1000,0,0,0,""
45525,DATA,63.3,0.0, 0, 0,600,1000,1000,0,0,0,""
46025,DATA,63.3,2.1, 0, 0,600,1000,1000,0,0,0,""
46525,DATA,63.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
47025,DATA,63.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
47525,DATA,63.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
48025,DATA,63.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
48525,DATA,63.0,0.0, 0, 0,25199,1000,1000,0,0,0,""
49025,DATA,63.0,0.0, 0, 0,1200,1000,1000,0,0,0,""
49525,DATA,63.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
50025,DATA,63.0,0.0, 0, 0,4201,1000,1000,0,0,0,""
50525,DATA,63.0,0.0, 0, 0,9000,1000,1000,0,0,0,""
51025,DATA,63.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
51525,DATA,62.7,0.0, 0, 0,1200,1000,1000,0,0,0,""
52025,DATA,62.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
52525,DATA,62.5,-2.1, 0, 0,3000,1000,1000,0,0,0,""
53025,DATA,62.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
53525,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
54025,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
54525,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
55025,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
55525,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
56025,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
56525,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
57025,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
57525,DATA,62.5,2.1, 0, 0, 0,1000,1000,0,0,0,""
58025,DATA,62.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
58525,DATA,62.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
59025,DATA,62.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
59525,DATA,62.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
60025,DATA,62.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
60525,DATA,62.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
61025,DATA,62.0,-2.1, 0, 0,600,1000,1000,0,0,0,""
61525,DATA,62.2,2.1, 0, 0, 0,1000,1000,0,0,0,""
62025,DATA,62.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
62525,DATA,62.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
63025,DATA,62.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
63525,DATA,62.0,0.0, 0, 0,8400,1000,1000,0,0,0,""
64025,DATA,62.0,0.0, 0, 0,1200,1000,1000,0,0,0,""
64525,DATA,62.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
65025,DATA,61.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
65525,DATA,61.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
66025,DATA,61.7,0.0, 0, 0,4800,1000,1000,0,0,0,""
66525,DATA,61.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
67025,DATA,61.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
67525,DATA,61.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
68025,DATA,61.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
68525,DATA,61.5,0.0, 0, 0,600,1000,1000,0,0,0,""
69025,DATA,61.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
69525,DATA,61.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
70025,DATA,61.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
70525,DATA,61.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
71025,DATA,61.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
71525,DATA,61.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
72025,DATA,61.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
72525,DATA,61.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
73025,DATA,61.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
73525,DATA,61.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
74025,DATA,61.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
74525,DATA,61.0,0.0, 0, 0,1200,1000,1000,0,0,0,""
75025,DATA,61.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
75525,DATA,60.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
76025,DATA,60.8,-2.1, 0, 0, 0,1000,1000,0,0,0,""
76525,DATA,60.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
77025,DATA,60.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
77525,DATA,60.8,0.0, 0, 0, 0,1000,1000,0,0,0,""
78025,DATA,60.8,0.0, 0, 0,10200,1000,1000,0,0,0,""
78525,DATA,60.8,0.0, 0, 0,58200,1000,1000,0,0,0,""
79025,DATA,60.8,0.0, 0, 0,600,1000,1000,0,0,0,""
79525,DATA,60.5,0.0, 0, 0,600,1000,1000,0,0,0,""
80025,DATA,60.5,0.0, 0, 0,48601,1000,1000,0,0,0,""
80525,DATA,60.5,0.0, 0, 0,60597,1000,1000,0,0,0,""
81025,DATA,60.5,0.0, 0, 0,600,1000,1000,0,0,0,""
81525,DATA,60.5,0.0, 0, 0,20997,1000,1000,0,0,0,""
82025,DATA,60.2,0.0, 0, 0,26999,1000,1000,0,0,0,""
82525,DATA,60.2,0.0, 0, 0,134397,1000,1000,0,0,0,""
83025,DATA,60.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
83525,DATA,60.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
84025,DATA,60.2,0.0, 0, 0,64800,1000,1000,0,0,0,""
84525,DATA,60.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
85025,DATA,60.2,0.0, 0, 0,157787,1000,1000,0,0,0,""
