ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5570,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9611,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9613,DATA,59.0,0.0, 0, 0,13800,1000,1000,0,0,0,""
10113,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10613,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11113,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11613,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12113,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
12613,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13113,DATA,59.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
13613,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
14113,DATA,58.7,-2.1, 0, 0, 0,1000,1000,0,0,0,""
14613,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
15113,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
15613,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16113,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16613,DATA,58.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
17113,DATA,58.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
17613,DATA,58.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18113,DATA,58.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18613,DATA,58.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19113,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
19613,DATA,58.3,-2.1, 0, 0, 0,1000,1000,0,0,0,""
20113,DATA,58.3,-2.1, 0, 0, 0,1000,1000,0,0,0,""
20613,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
21113,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
21613,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
22113,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
22613,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
23113,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
23613,DATA,58.3,0.0, 0, 0, 0,1000,1000,0,0,0,""
24113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
24613,DATA,58.3,2.1, 0, 0, 0,1000,1000,0,0,0,""
25113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
25613,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
26113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
26613,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
27613,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
28113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
28613,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
29113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
29613,DATA,58.0,2.1, 0, 0, 0,1000,1000,0,0,0,""
30113,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
30613,DATA,58.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
31113,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
31613,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32113,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
32613,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33113,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33613,DATA,57.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
