ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
145771,EVENT,WAITING,NONE,33.2,0.0,646,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
148070,DATA,WAITING,NONE,33.2,0.0,291,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
148065,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
148066,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
148570,DATA,WAITING,NONE,33.0,0.0,232,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
148910,EVENT,WAITING,NONE,33.0,0.0,200,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST START VALVE2_MAIN"
148911,EVENT,WAITING,NONE,33.0,0.0,200,0,1000,0.0,1000,1000,0,1,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
149138,DATA,WAITING,NONE,32.7,-0.8,165,0,1000,0.0,1000,1000,0,1,1,0,"NONE",""
149638,DATA,WAITING,NONE,32.7,0.0,126,0,1000,0.0,1000,1000,0,1,1,0,"NONE",""
149740,EVENT,WAITING,NONE,32.7,0.0,126,0,1000,0.0,1000,1000,0,1,1,0,"NONE","TEST START PUMP_PRIME"
149752,EVENT,WAITING,NONE,32.7,0.0,126,0,1160,50.0,1160,1000,0,0,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
150138,DATA,WAITING,NONE,33.0,0.0,221,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
150638,DATA,WAITING,NONE,33.0,-2.1,125,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
151138,DATA,WAITING,NONE,33.0,0.0,92,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
151264,EVENT,WAITING,NONE,33.0,0.0,92,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1160us"
160955,DATA,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
160950,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
160951,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
161455,DATA,WAITING,NONE,33.0,-0.6, 6,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
161952,EVENT,WAITING,NONE,33.2,2.1, 6,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
163409,DATA,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
163404,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
163405,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
163909,DATA,WAITING,NONE,33.0,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
164406,EVENT,WAITING,NONE,33.2,2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE2_MAIN PASS - Valve 2 pulse completed"
167312,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST KILL_SWITCH PASS - Physical NC kill switch confirmed by user"
170631,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
172663,DATA,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
172657,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER_IGN_EMI"
172658,EVENT,WAITING,NONE,33.2,0.0, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST STARTER_IGN_EMI RUNNING - Running"
173163,DATA,WAITING,NONE,33.2,12.5,304,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
173663,DATA,WAITING,NONE,33.2,0.0,606,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
174163,DATA,WAITING,NONE,32.0,-10.4,805,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
174663,DATA,WAITING,NONE,32.0,0.0,1700,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
175163,DATA,WAITING,NONE,32.0,0.0,1978,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
175663,DATA,WAITING,NONE,32.0,0.0,2104,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
176163,DATA,WAITING,NONE,32.0,0.0,2148,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
176663,DATA,WAITING,NONE,32.0,0.0,2166,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
177163,DATA,WAITING,NONE,32.0,0.0,2165,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
177659,EVENT,WAITING,NONE,31.8,0.0,2169,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER_IGN_EMI PASS - EMI OK RNOISE=CLEAN"
267155,EVENT,WAITING,NONE,33.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
280062,EVENT,WAITING,NONE,33.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
283261,EVENT,WAITING,NONE,33.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
284199,EVENT,WAITING,NONE,33.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","EGT START MODE DRY"
308022,EVENT,WAITING,NONE,33.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG SAVED to SD"
330760,EVENT,WAITING,NONE,33.7,2.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
