ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
2311,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
2469,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
2634,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
92244,EVENT,WAITING,NONE,32.5,0.0,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
129836,EVENT,WAITING,NONE,32.2,0.0,500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
188642,EVENT,WAITING,NONE,32.5,1.7,750,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
190344,EVENT,WAITING,NONE,32.5,1.7,500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
190406,EVENT,WAITING,NONE,32.5,1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
190467,DATA,WAITING,NONE,32.2,-1.4,600,0,1000,0.0,1000,1260,0,0,0,0,"NONE",""
190982,DATA,WAITING,NONE,21.8,4.2,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
191502,DATA,WAITING,NONE,22.8,2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
192022,DATA,WAITING,NONE,23.3,-2.1,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
192542,DATA,WAITING,NONE,23.5,0.0,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
193062,DATA,WAITING,NONE,,,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
193582,DATA,WAITING,NONE,22.8,-1.6,1500,0,1000,0.0,1000,1230,0,0,0,0,"NONE",""
193942,EVENT,WAITING,NONE,21.8,-6.5,1874,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1874 RNOISE=NOISY"
