ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
5716,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9757,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9759,DATA,33.5,0.0, 0, 0,150000,1000,1000,0,0,0,""
10259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
10759,DATA,33.5,0.0, 0, 0,600,1000,1000,0,0,0,""
11259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
11759,DATA,33.5,0.0, 0, 0,600,1000,1000,0,0,0,""
12259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
12759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
13259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
13759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
15259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
15759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
16759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
17759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
19759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
22259,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
22759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
23259,DATA,33.5,0.0, 0, 0,600,1000,1000,0,0,0,""
23759,DATA,33.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
