ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4986,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
9027,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
9135,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
9199,DATA,33.5,0.0, 0, 0,115800,1000,1000,0,0,0,""
9698,DATA,33.5,-2.1, 0, 0,161985,1000,1000,0,0,0,""
10198,DATA,33.5,0.0, 0, 0,159595,1000,1000,0,0,0,""
10698,DATA,33.5,0.0, 0, 0,161402,1000,1000,0,0,0,""
11198,DATA,33.5,0.0, 0, 0,159603,1000,1000,0,0,0,""
11698,DATA,33.5,0.0, 0, 0,162006,1000,1000,0,0,0,""
12198,DATA,33.5,0.0, 0, 0,159614,1000,1000,0,0,0,""
12698,DATA,33.5,0.0, 0, 0,160819,1000,1000,0,0,0,""
13198,DATA,33.5,0.0, 0, 0,160184,1000,1000,0,0,0,""
13698,DATA,33.5,0.0, 0, 0,161389,1000,1000,0,0,0,""
14198,DATA,33.5,0.0, 0, 0,159598,1000,1000,0,0,0,""
14698,DATA,33.7,2.1, 0, 0,161419,1000,1000,0,0,0,""
15198,DATA,33.5,0.0, 0, 0,160222,1000,1000,0,0,0,""
15698,DATA,33.5,0.0, 0, 0,162008,1000,1000,0,0,0,""
16198,DATA,33.5,0.0, 0, 0,160202,1000,1000,0,0,0,""
16698,DATA,33.5,0.0, 0, 0,161426,1000,1000,0,0,0,""
17198,DATA,33.5,0.0, 0, 0,159024,1000,1000,0,0,0,""
17698,DATA,33.5,0.0, 0, 0,161400,1000,1000,0,0,0,""
18198,DATA,33.5,0.0, 0, 0,159592,1000,1000,0,0,0,""
18698,DATA,33.5,0.0, 0, 0,161408,1000,1000,0,0,0,""
19198,DATA,33.5,0.0, 0, 0,160206,1000,1000,0,0,0,""
