ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1262,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
5931,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
5932,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
6036,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WIFI API ON ECU_TestV1 http://192.168.4.1"
42335,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 31.2C"
47535,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
53715,DATA,WAITING,NONE,31.2,0.0, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
53702,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
53714,EVENT,WAITING,NONE,31.2,0.0, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
54299,DATA,WAITING,NONE,31.2,0.0, 9,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
54969,DATA,WAITING,NONE,31.2,0.0, 9,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
55408,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1160us"
