ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1590,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
1630,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1773,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
68826,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
70158,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 32.2C"
74526,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
96565,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
98246,EVENT,WAITING,NONE,32.2,-1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
98288,EVENT,WAITING,NONE,32.2,-1.7, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
98339,DATA,WAITING,NONE,32.2,-1.7, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
98862,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
99382,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
99902,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
100422,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
100942,DATA,WAITING,NONE,32.2,0.0,500,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
101343,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM= 0 RNOISE=REST_NOISE"
131106,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
133066,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
133107,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
133153,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
133682,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
134182,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
136226,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
136746,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
136788,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
136832,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
137362,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
137842,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
153524,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
156326,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
156367,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
156413,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
156942,DATA,WAITING,NONE,32.2,1.6, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
157422,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
159546,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_2"
159587,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE_2 RUNNING - Running"
159632,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
160142,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
160662,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_2 PASS - Valve 2 pulse completed"
163438,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE_1"
163480,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE_1 RUNNING - Running"
163524,DATA,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
164042,DATA,WAITING,NONE,32.2,-1.9, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
164522,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE_1 PASS - Valve 1 pulse completed"
329778,EVENT,WAITING,NONE,32.2,-1.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
505784,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
527824,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
548864,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
577386,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
579946,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
579986,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
580029,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
580542,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
581062,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
581582,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
582102,DATA,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
582622,DATA,WAITING,NONE,32.2,-1.8, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
583043,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM= 0 RNOISE=NO_SIGNAL"
643804,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
731842,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","SAFE OFF"
737227,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
755304,EVENT,WAITING,NONE,32.5,-1.8, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
787824,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
923544,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1058826,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CHECKLIST RESET"
1063169,EVENT,WAITING,NONE,32.5,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1064326,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 32.5C"
1068246,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1070606,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
1073446,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
1081566,EVENT,WAITING,NONE,32.5,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
1081617,EVENT,WAITING,NONE,32.5,0.0, 0,0,1160,50.0,1160,1000,0,1,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
1081660,DATA,WAITING,NONE,32.2,-1.4, 0,0,1160,50.0,1160,1000,0,1,1,0,"NONE",""
1082162,DATA,WAITING,NONE,32.5,1.6, 0,0,1160,50.0,1160,1000,0,1,1,0,"NONE",""
1082682,DATA,WAITING,NONE,32.0,-4.2, 0,0,1160,50.0,1160,1000,0,1,1,0,"NONE",""
1083122,EVENT,WAITING,NONE,32.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1160us"
