ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
1461,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
1462,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
1577,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
64305,EVENT,WAITING,NONE,31.0,-1.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","ARMED 10s"
67442,DATA,WAITING,NONE,31.2,0.0,244898,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
67366,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
67402,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1150,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
67942,DATA,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
68442,DATA,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
68942,DATA,WAITING,NONE,31.2,0.0,1498,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
69442,DATA,WAITING,NONE,31.2,0.0,1501,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
69942,DATA,WAITING,NONE,31.2,0.0,1500,0,1000,0.0,1000,1150,0,0,0,0,"NONE",""
70443,EVENT,WAITING,NONE,31.0,-1.7,1500,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=1500 RNOISE=NOISY"
