ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
583,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
5262,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
5263,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
5367,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WIFI API ON ECU_TestV1 http://192.168.4.1"
12760,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 31.2C"
18441,EVENT,WAITING,NONE,31.0,-0.8, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE PASS - RNOISE=NO_SIGNAL raw=0 rej=0 jit=0.0%"
20639,DATA,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
20638,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
20639,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
21242,DATA,WAITING,NONE,28.7,2.4,10,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
21639,EVENT,WAITING,NONE,29.0,1.2,10,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
22766,DATA,WAITING,NONE,31.0,-0.7, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
22548,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
22549,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
23382,DATA,WAITING,NONE,31.0,-1.2, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
23529,EVENT,WAITING,NONE,31.2,1.7,409,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST START STARTER_IGN_EMI"
23541,EVENT,WAITING,NONE,31.2,1.7, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST STARTER_IGN_EMI RUNNING - Running"
24272,DATA,WAITING,NONE,29.5,1.1,2746,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
24772,DATA,WAITING,NONE,29.5,0.0,173,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
25272,DATA,WAITING,NONE,29.5,0.0,120,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
25772,DATA,WAITING,NONE,29.8,0.0,119,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
26272,DATA,WAITING,NONE,29.8,0.0,120,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
26629,EVENT,WAITING,NONE,29.5,-1.1,120,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST START VALVE1_START"
26630,EVENT,WAITING,NONE,29.5,-1.1,120,0,1000,0.0,1000,1200,1,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
27125,DATA,WAITING,NONE,29.5,0.0,125,0,1000,0.0,1000,1200,1,1,0,0,"NONE",""
27625,DATA,WAITING,NONE,29.5,0.0,162,0,1000,0.0,1000,1200,1,1,0,0,"NONE",""
28011,EVENT,WAITING,NONE,29.5,0.0,119,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
45462,DATA,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
45461,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST START STARTER"
45462,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
46340,DATA,WAITING,NONE,31.2,1.0,947,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
46840,DATA,WAITING,NONE,31.0,-0.9,118,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
47340,DATA,WAITING,NONE,31.2,0.0,118,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
47840,DATA,WAITING,NONE,31.0,0.0,123,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
48533,DATA,WAITING,NONE,31.0,-0.8,119,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
49033,DATA,WAITING,NONE,31.0,0.0,87,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
49533,DATA,WAITING,NONE,31.0,0.0,117,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
50033,DATA,WAITING,NONE,31.0,0.0,123,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
50463,EVENT,WAITING,NONE,31.0,-1.0,119,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER FAIL - RPM/RNOISE bad: RPM=119 RNOISE=NOISY"
70385,DATA,WAITING,NONE,30.3,0.8, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
70372,EVENT,WAITING,NONE,30.3,0.8, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
70384,EVENT,WAITING,NONE,30.3,0.8, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
71263,DATA,WAITING,NONE,30.0,0.0,1936,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
71763,DATA,WAITING,NONE,30.3,0.0,1943,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
72263,DATA,WAITING,NONE,30.3,0.0,1956,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
72763,DATA,WAITING,NONE,30.3,-2.1,1996,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
73474,DATA,WAITING,NONE,30.5,0.0,2031,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
73974,DATA,WAITING,NONE,30.5,0.0,2039,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
74474,DATA,WAITING,NONE,30.5,-2.1,2045,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
75201,DATA,WAITING,NONE,30.8,0.0,2043,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
75374,EVENT,WAITING,NONE,30.5,-1.7,2042,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2042 RNOISE=CLEAN"
83930,DATA,WAITING,NONE,30.8,0.8, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
83928,EVENT,WAITING,NONE,30.8,0.8, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER_IGN_EMI"
83929,EVENT,WAITING,NONE,30.8,0.8, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST STARTER_IGN_EMI RUNNING - Running"
84560,DATA,WAITING,NONE,28.0,2.1,2009,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
85060,DATA,WAITING,NONE,28.3,1.0,2004,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
85780,DATA,WAITING,NONE,29.0,1.4,2005,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
86280,DATA,WAITING,NONE,28.5,-1.8,2008,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
86780,DATA,WAITING,NONE,28.5,0.0,2014,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
87482,DATA,WAITING,NONE,28.7,0.8,2020,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
87981,DATA,WAITING,NONE,28.7,0.8,2020,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
88481,DATA,WAITING,NONE,29.0,0.0,2022,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
88930,EVENT,WAITING,NONE,29.0,0.0,2024,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER_IGN_EMI PASS - EMI OK RNOISE=CLEAN"
101193,DATA,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
101191,EVENT,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
101192,EVENT,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
102082,DATA,WAITING,NONE,30.5,0.0,2040,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
102247,EVENT,WAITING,NONE,30.5,0.0,2040,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
103942,DATA,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
103941,EVENT,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
103942,EVENT,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
104832,DATA,WAITING,NONE,30.5,0.0,2043,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
105237,EVENT,WAITING,NONE,30.5,0.0,2044,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE2_MAIN PASS - Valve 2 pulse completed"
106980,DATA,WAITING,NONE,30.8,0.0, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
106956,EVENT,WAITING,NONE,30.8,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
106979,EVENT,WAITING,NONE,30.8,0.0, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
107871,DATA,WAITING,NONE,30.5,0.0,2043,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
108371,DATA,WAITING,NONE,30.8,0.9,2042,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
108756,EVENT,WAITING,NONE,30.5,-1.2,2039,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1160us"
112356,EVENT,WAITING,NONE,31.0,-0.7, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST KILL_SWITCH PASS - Physical NC kill switch confirmed by user"
126534,EVENT,WAITING,NONE,31.0,-2.1, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","EGT START MODE DRY"
183651,DATA,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
183649,EVENT,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
183650,EVENT,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
184548,DATA,WAITING,NONE,30.8,-1.0,2032,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
185048,DATA,WAITING,NONE,31.0,0.0,2032,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
185548,DATA,WAITING,NONE,31.0,0.0,2036,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
186048,DATA,WAITING,NONE,31.0,0.9,2038,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
186473,EVENT,WAITING,NONE,31.0,0.0,2040,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST START STARTER_IGN_EMI"
186485,EVENT,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1200,1,0,0,0,"NONE","TEST STARTER_IGN_EMI RUNNING - Running"
187010,DATA,WAITING,NONE,27.8,4.0,2013,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
187510,DATA,WAITING,NONE,28.5,2.0,2004,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
188010,DATA,WAITING,NONE,28.7,1.0,2002,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
188734,DATA,WAITING,NONE,28.7,-0.8,2002,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
189234,DATA,WAITING,NONE,29.0,0.0,2006,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
189734,DATA,WAITING,NONE,29.0,0.0,2005,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
190234,DATA,WAITING,NONE,29.3,1.0,2006,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
190962,DATA,WAITING,NONE,29.3,0.8,2006,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
191462,DATA,WAITING,NONE,29.3,0.0,2006,0,1000,0.0,1000,1200,1,0,0,0,"NONE",""
191856,EVENT,WAITING,NONE,29.0,-1.1,2008,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER_IGN_EMI PASS - EMI OK RNOISE=CLEAN"
195606,DATA,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
195604,EVENT,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
195605,EVENT,WAITING,NONE,31.0,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
196260,DATA,WAITING,NONE,31.0,0.0,2031,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
196993,DATA,WAITING,NONE,30.8,0.0,2029,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
197493,DATA,WAITING,NONE,31.0,0.0,2030,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
197993,DATA,WAITING,NONE,31.0,0.0,2027,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
198713,DATA,WAITING,NONE,31.0,0.0,2027,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
199213,DATA,WAITING,NONE,31.2,0.8,2029,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
199713,DATA,WAITING,NONE,30.8,0.0,2915,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
200261,DATA,WAITING,NONE,30.8,0.8,3416,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
200737,EVENT,WAITING,NONE,30.8,0.0,3605,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=3605 RNOISE=CLEAN"
206372,DATA,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
206370,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
206371,EVENT,WAITING,NONE,31.2,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
207276,DATA,WAITING,NONE,31.2,0.0,4347,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
207775,DATA,WAITING,NONE,31.2,0.0,4343,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
208275,DATA,WAITING,NONE,31.2,0.0,4345,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
208775,DATA,WAITING,NONE,31.2,0.0,4351,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
209275,DATA,WAITING,NONE,31.5,0.8,4343,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
209775,DATA,WAITING,NONE,31.2,0.0,4339,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
210275,DATA,WAITING,NONE,31.2,0.0,4345,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
210980,DATA,WAITING,NONE,31.2,0.0,4348,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
211447,EVENT,WAITING,NONE,30.8,-3.5,4624,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=4624 RNOISE=CLEAN"
