ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4693,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8734,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8843,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
8959,DATA,33.7,0.0, 0, 0,165000,1000,1000,0,0,0,""
9459,DATA,33.7,2.1, 0, 0,137404,1000,1000,0,0,0,""
9959,DATA,33.5,0.0, 0, 0,136189,1000,1000,0,0,0,""
10459,DATA,33.5,-2.1, 0, 0,136814,1000,1000,0,0,0,""
10959,DATA,33.5,0.0, 0, 0,135603,1000,1000,0,0,0,""
11459,DATA,33.7,2.1, 0, 0,137388,1000,1000,0,0,0,""
11959,DATA,33.7,2.1, 0, 0,135603,1000,1000,0,0,0,""
12459,DATA,33.5,0.0, 0, 0,137406,1000,1000,0,0,0,""
12959,DATA,33.7,2.1, 0, 0,136196,1000,1000,0,0,0,""
13459,DATA,33.7,0.0, 0, 0,137410,1000,1000,0,0,0,""
13959,DATA,33.5,-2.1, 0, 0,135599,1000,1000,0,0,0,""
14459,DATA,33.5,0.0, 0, 0,136814,1000,1000,0,0,0,""
14959,DATA,33.7,0.0, 0, 0,136199,1000,1000,0,0,0,""
15459,DATA,33.7,2.1, 0, 0,137404,1000,1000,0,0,0,""
15959,DATA,33.5,0.0, 0, 0,136195,1000,1000,0,0,0,""
16459,DATA,33.7,2.1, 0, 0,136810,1000,1000,0,0,0,""
16959,DATA,33.5,0.0, 0, 0,136200,1000,1000,0,0,0,""
17459,DATA,33.5,-2.1, 0, 0,137401,1000,1000,0,0,0,""
17959,DATA,33.5,0.0, 0, 0,136184,1000,1000,0,0,0,""
18459,DATA,33.5,0.0, 0, 0,137407,1000,1000,0,0,0,""
18959,DATA,33.5,0.0, 0, 0,136214,1000,1000,0,0,0,""
19345,EVENT,33.5,0.0, 0, 0,137397,1000,1000,0,0,0,"STARTER 1200"
19495,DATA,33.7,2.0,60,60,109152,1000,1035,0,0,0,""
20015,DATA,31.8,0.0,1785,1327,1500,1000,1152,0,0,0,""
20515,DATA,31.8,0.0,3927,3337, 0,1000,1200,0,0,0,""
21015,DATA,31.5,-6.2,4671,4470,2400,1000,1200,0,0,0,""
21515,DATA,31.8,-2.1,4091,4232,4199,1000,1200,0,0,0,""
22015,DATA,32.2,2.1,4272,4223,1800,1000,1200,0,0,0,""
22515,DATA,32.5,-2.1,3764,3881,3600,1000,1200,0,0,0,""
23015,DATA,32.7,0.0,3585,3617,1800,1000,1200,0,0,0,""
23515,DATA,32.7,0.0,3206,3282,1800,1000,1200,0,0,0,""
24015,DATA,32.7,0.0,3070,3136,3600,1000,1200,0,0,0,""
24515,DATA,32.7,0.0,2664,2702,3000,1000,1200,0,0,0,""
25015,DATA,33.0,2.1,2578,2679,6000,1000,1200,0,0,0,""
25515,DATA,32.7,0.0,3616,3279,6000,1000,1200,0,0,0,""
26015,DATA,32.7,-2.1,4128,3996,5400,1000,1200,0,0,0,""
26515,DATA,32.7,-2.1,4774,4628,4800,1000,1200,0,0,0,""
27015,DATA,32.7,-2.1,4770,4764,4800,1000,1200,0,0,0,""
27515,DATA,32.7,0.0,4648,4703,12598,1000,1200,0,0,0,""
27926,EVENT,32.7,0.0,5007,4920,7200,1000,1200,0,1,0,"VALVE1 ON"
28015,DATA,32.7,0.0,5058,4982,5399,1000,1200,0,1,0,""
28515,DATA,33.0,2.1,4988,5001,6599,1000,1200,0,1,0,""
29015,DATA,32.7,-2.1,4754,4754,6000,1000,1200,0,1,0,""
29515,DATA,32.7,0.0,4676,4726,4801,1000,1200,0,1,0,""
29641,EVENT,32.7,0.0,4422,4589,4157,1000,1200,1,1,0,"IGN ON"
30015,DATA,32.0,0.0,4680,4590,5400,1000,1200,1,1,0,""
30515,DATA,32.2,-2.1,4890,4838,7800,1000,1200,1,1,0,""
31015,DATA,32.5,-2.1,4014,4361,3600,1000,1200,1,1,0,""
31515,DATA,32.7,0.0,3678,3662,1200,1000,1200,1,1,0,""
31959,EVENT,32.5,-2.1,3969,3954,3000,1000,1200,1,1,0,"PUMP 1045"
32015,DATA,32.5,-2.1,3969,3954,3000,1000,1200,1,1,0,""
32535,DATA,32.7,0.0,3513,3599,1500,1013,1200,1,1,0,""
33055,DATA,32.7,0.0,3552,3518,1500,1036,1200,1,1,0,""
