ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
540,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
3474,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
3474,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
3580,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WEB ON ECU_TestV1 http://192.168.4.1"
18495,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 33.7C"
20180,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
20175,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
20176,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
20680,DATA,WAITING,NONE,33.7,0.0,173913,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
21176,EVENT,WAITING,NONE,33.7,0.0,176991,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
22740,DATA,WAITING,NONE,33.7,0.0,181269,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
22734,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START STARTER"
22736,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1200,0,0,0,0,"NONE","TEST STARTER RUNNING - Running"
23240,DATA,WAITING,NONE,33.0,8.3,3473,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
23740,DATA,WAITING,NONE,33.7,2.1,305,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
24240,DATA,WAITING,NONE,32.2,0.0,1460,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
24740,DATA,WAITING,NONE,32.2,0.0,1955,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
25240,DATA,WAITING,NONE,32.2,0.0,2101,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
25740,DATA,WAITING,NONE,32.2,0.0,2161,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
26240,DATA,WAITING,NONE,32.2,0.0,2183,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
26740,DATA,WAITING,NONE,32.0,-2.1,2191,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
27240,DATA,WAITING,NONE,32.2,0.0,2193,0,1000,0.0,1000,1200,0,0,0,0,"NONE",""
27736,EVENT,WAITING,NONE,32.0,-2.1,2198,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST STARTER PASS - RPM=2198 RNOISE=CLEAN"
28116,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
28111,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
28112,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
28616,DATA,WAITING,NONE,33.5,0.0,1851,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
29113,EVENT,WAITING,NONE,33.5,0.0,1642,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
29894,DATA,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
29888,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
29889,EVENT,WAITING,NONE,33.7,0.0, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
30394,DATA,WAITING,NONE,33.5,0.0,1228,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
