ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
4416,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
8457,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
8458,DATA,32.7,0.0, 0, 0,37800,1000,1000,0,0,0,""
8958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
9458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
9958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
10458,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
10958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
11458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
11958,DATA,32.5,-2.1, 0, 0,7800,1000,1000,0,0,0,""
12458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
12958,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
13458,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
13958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
14958,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
15458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
15958,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
16458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
16958,DATA,32.5,0.0, 0, 0,8401,1000,1000,0,0,0,""
17458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
17958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
18458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
18958,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
19458,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
19958,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
20458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
20958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
21458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
21958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
22458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
22958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
23458,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
23958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
24458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
24958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
25458,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
25958,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
26458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
26958,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
27458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
27958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
28458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
28958,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
29458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
29958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
30458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
30958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
31458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
31958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
32458,DATA,32.5,-2.1, 0, 0, 0,1000,1000,0,0,0,""
32958,DATA,32.7,0.0, 0, 0, 0,1000,1000,0,0,0,""
33458,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
33958,DATA,32.7,2.1, 0, 0, 0,1000,1000,0,0,0,""
34458,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
34958,DATA,32.5,0.0, 0, 0, 0,1000,1000,0,0,0,""
