ms,type,egtC,dEgtCps,rpm,fRpm,rRpm,pumpUs,starterUs,ign,valve1,valve2,event
3687,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"BOOT SD_LOG_READY"
7728,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"EV:A05_ALL_OFF"
7822,EVENT,,, 0, 0, 0,1000,1000,0,0,0,"CONFIG_LOADED"
7912,DATA,37.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
8412,DATA,37.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
8912,DATA,37.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
9412,DATA,37.0,-2.1, 0, 0, 0,1000,1000,0,0,0,""
9912,DATA,37.2,0.0, 0, 0, 0,1000,1000,0,0,0,""
10412,DATA,37.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
10912,DATA,37.0,0.0, 0, 0, 0,1000,1000,0,0,0,""
11094,EVENT,37.0,0.0, 0, 0, 0,1000,1000,0,0,0,"STARTER 1200"
11449,DATA,35.5,-12.5, 0, 0,500,1000,1090,0,0,0,""
11969,DATA,35.2,2.1,1213,1213,500,1000,1181,0,0,0,""
12469,DATA,36.2,0.0,1019,1168,600,1000,1200,0,0,0,""
12969,DATA,36.2,0.0,883,1041,1200,1000,1200,0,0,0,""
13469,DATA,36.2,0.0,850,964,1800,1000,1200,0,0,0,""
13969,DATA,36.2,0.0,821,897,1800,1000,1200,0,0,0,""
14469,DATA,36.0,0.0,897,882,1800,1000,1200,0,0,0,""
14969,DATA,36.0,0.0,1034,930,2400,1000,1200,0,0,0,""
15469,DATA,36.0,0.0,1198,1029,3000,1000,1200,0,0,0,""
15969,DATA,35.7,-2.1,1372,1162,3000,1000,1200,0,0,0,""
16469,DATA,35.7,2.1,1549,1316,3599,1000,1200,0,0,0,""
16969,DATA,35.7,0.0,1729,1481,3600,1000,1200,0,0,0,""
17469,DATA,35.7,0.0,1908,1653,3600,1000,1200,0,0,0,""
17969,DATA,35.7,0.0,2088,1829,3600,1000,1200,0,0,0,""
18469,DATA,35.7,0.0,2268,2007,3600,1000,1200,0,0,0,""
18969,DATA,35.7,0.0,2556,2206,3600,1000,1200,0,0,0,""
19469,DATA,35.7,2.1,3232,2579,4200,1000,1200,0,0,0,""
19969,DATA,35.7,2.1,3654,3029,4201,1000,1200,0,0,0,""
20469,DATA,35.5,-2.1,3823,3382,4201,1000,1200,0,0,0,""
20969,DATA,35.5,-2.1,3884,3611,3600,1000,1200,0,0,0,""
21469,DATA,35.5,0.0,3898,3745,4200,1000,1200,0,0,0,""
21969,DATA,35.5,0.0,3896,3817,3600,1000,1200,0,0,0,""
22469,DATA,35.5,2.1,3891,3853,4200,1000,1200,0,0,0,""
22703,EVENT,35.2,-2.1,3891,3865,3600,1000,1200,0,0,0,"STARTER 1220"
22989,DATA,35.5,2.1,3866,3868,3332,1000,1208,0,0,0,""
23489,DATA,35.2,-2.1,3340,3707,4200,1000,1217,0,0,0,""
23989,DATA,35.5,2.1,2757,3368,3600,1000,1220,0,0,0,""
24489,DATA,35.2,0.0,2296,2926,3600,1000,1220,0,0,0,""
24588,EVENT,35.2,0.0,2241,2844,4200,1000,1220,0,0,0,"STARTER 1240"
24989,DATA,35.2,0.0,2145,2567,2500,1000,1231,0,0,0,""
25489,DATA,35.2,0.0,2245,2418,3600,1000,1239,0,0,0,""
25619,EVENT,35.2,0.0,2220,2394,4200,1000,1240,0,0,0,"STARTER 1260"
25989,DATA,35.2,0.0,2135,2321,2499,1000,1250,0,0,0,""
26489,DATA,35.2,-2.1,2321,2283,4200,1000,1259,0,0,0,""
26527,EVENT,35.2,-2.1,2364,2293,3584,1000,1259,0,0,0,"STARTER 1280"
27009,DATA,35.5,0.0,2488,2356,1500,1000,1272,0,0,0,""
27022,EVENT,35.5,0.0,2488,2356,1500,1000,1272,0,0,0,"STARTER 1300"
27529,DATA,35.5,0.0,2561,2443,1500,1000,1289,0,0,0,""
27542,EVENT,35.5,0.0,2561,2443,1500,1000,1289,0,0,0,"STARTER 1320"
28049,DATA,35.5,0.0,2586,2498,1500,1000,1308,0,0,0,""
28289,EVENT,35.5,0.0,2593,2519,1500,1000,1315,0,0,0,"STARTER 1340"
28569,DATA,35.5,0.0,2597,2536,1500,1000,1324,0,0,0,""
29069,DATA,35.5,0.0,2603,2567,4803,1000,1337,0,0,0,""
29569,DATA,35.5,0.0,2606,2585,4200,1000,1340,0,0,0,""
30068,EVENT,35.5,0.0,2584,2592,5400,1000,1340,0,0,0,"STARTER 1360"
30069,DATA,35.5,0.0,2584,2592,5400,1000,1340,0,0,0,""
30569,DATA,35.5,0.0,2622,2599,5999,1000,1353,0,0,0,""
30814,EVENT,35.5,0.0,2625,2605,5401,1000,1357,0,0,0,"STARTER 1380"
31049,EVENT,35.5,0.0,2622,2609,3499,1000,1364,0,0,0,"STARTER 1400"
31089,DATA,35.5,0.0,2622,2609,3499,1000,1365,0,0,0,""
31609,DATA,35.5,0.0,2614,2612,1500,1000,1388,0,0,0,""
31969,EVENT,35.5,0.0,2611,2612,1500,1000,1398,0,0,0,"STARTER 1420"
32129,DATA,35.5,0.0,2610,2612,2500,1000,1402,0,0,0,""
32629,DATA,35.5,0.0,2608,2610,3003,1000,1415,0,0,0,""
33129,DATA,35.5,0.0,2571,2603,7200,1000,1420,0,0,0,""
33629,DATA,35.5,0.0,3096,2708,9600,1000,1420,0,0,0,""
34129,DATA,35.5,2.1,3339,3048,5400,1000,1420,0,0,0,""
34629,DATA,35.5,2.1,3343,3168,7800,1000,1420,0,0,0,""
35129,DATA,35.2,0.0,3841,3423,5400,1000,1420,0,0,0,""
35629,DATA,35.0,-2.1,4072,3657,9000,1000,1420,0,0,0,""
36129,DATA,35.2,0.0,4210,3934,9600,1000,1420,0,0,0,""
36629,DATA,35.2,0.0,4256,4059,10799,1000,1420,0,0,0,""
37129,DATA,35.2,0.0,4234,4158,9001,1000,1420,0,0,0,""
37629,DATA,35.2,0.0,4216,4184,7200,1000,1420,0,0,0,""
38129,DATA,35.2,2.1,4194,4192,7200,1000,1420,0,0,0,""
38629,DATA,35.0,0.0,4169,4184,7201,1000,1420,0,0,0,""
39129,DATA,35.2,0.0,4152,4173,9001,1000,1420,0,0,0,""
39629,DATA,35.2,2.1,4133,4159,8400,1000,1420,0,0,0,""
40129,DATA,35.0,0.0,4104,4136,4800,1000,1420,0,0,0,""
40629,DATA,35.2,2.1,4101,4119,7801,1000,1420,0,0,0,""
41129,DATA,35.0,-2.1,4085,4109,6000,1000,1420,0,0,0,""
41629,DATA,35.0,0.0,4061,4086,7200,1000,1420,0,0,0,""
42129,DATA,35.0,0.0,4057,4073,8400,1000,1420,0,0,0,""
42408,EVENT,35.0,-2.1,4051,4069,7200,1000,1420,0,0,0,"STARTER 1440"
42649,DATA,35.0,0.0,4045,4064,6598,1000,1427,0,0,0,""
43149,DATA,35.0,0.0,3732,3960,7799,1000,1437,0,0,0,""
43649,DATA,35.0,0.0,3660,3800,8999,1000,1440,0,0,0,""
43918,EVENT,35.0,0.0,3783,3784,7801,1000,1440,0,0,0,"STARTER 1460"
44169,DATA,35.0,0.0,3827,3793,5999,1000,1447,0,0,0,""
44669,DATA,35.0,0.0,3716,3754,8401,1000,1457,0,0,0,""
45169,DATA,35.0,0.0,3797,3762,7200,1000,1460,0,0,0,""
45669,DATA,35.0,0.0,3901,3808,7200,1000,1460,0,0,0,""
46169,DATA,35.0,0.0,3976,3877,6600,1000,1460,0,0,0,""
46669,DATA,35.0,0.0,4015,3937,7199,1000,1460,0,0,0,""
47169,DATA,35.0,0.0,4025,3978,6600,1000,1460,0,0,0,""
47669,DATA,35.0,0.0,4027,4001,5999,1000,1460,0,0,0,""
48169,DATA,35.0,0.0,4027,4012,4800,1000,1460,0,0,0,""
48669,DATA,35.0,0.0,4028,4020,6601,1000,1460,0,0,0,""
49169,DATA,35.0,0.0,4018,4020,8401,1000,1460,0,0,0,""
49669,DATA,34.7,-2.1,4021,4020,6000,1000,1460,0,0,0,""
50169,DATA,35.0,0.0,4018,4020,7200,1000,1460,0,0,0,""
50669,DATA,35.0,2.1,4019,4020,5999,1000,1460,0,0,0,""
51169,DATA,35.0,0.0,4012,4017,6601,1000,1460,0,0,0,""
51669,DATA,34.7,0.0,4014,4015,7800,1000,1460,0,0,0,""
52169,DATA,34.7,0.0,4015,4016,6600,1000,1460,0,0,0,""
52669,DATA,34.7,0.0,4028,4020,6599,1000,1460,0,0,0,""
53169,DATA,35.0,2.1,4017,4021,9600,1000,1460,0,0,0,""
53669,DATA,34.7,0.0,4005,4016,7799,1000,1460,0,0,0,""
54169,DATA,34.7,0.0,3977,4003,9001,1000,1460,0,0,0,""
54669,DATA,34.7,0.0,3950,3982,5400,1000,1460,0,0,0,""
55169,DATA,34.7,0.0,3937,3963,4200,1000,1460,0,0,0,""
55669,DATA,34.7,0.0,3928,3948,8401,1000,1460,0,0,0,""
56169,DATA,34.7,0.0,3924,3937,6000,1000,1460,0,0,0,""
56669,DATA,34.7,0.0,3914,3928,6601,1000,1460,0,0,0,""
57169,DATA,34.7,0.0,3909,3920,6600,1000,1460,0,0,0,""
57669,DATA,34.7,0.0,3898,3912,6000,1000,1460,0,0,0,""
58169,DATA,34.7,0.0,3885,3902,8401,1000,1460,0,0,0,""
58230,EVENT,34.7,0.0,3883,3900,7799,1000,1460,0,1,0,"VALVE1 ON"
58669,DATA,34.5,0.0,3876,3891,5401,1000,1460,0,1,0,""
59129,EVENT,34.5,-2.1,3865,3881,11400,1000,1460,0,1,1,"VALVE2 ON"
59169,DATA,34.5,-2.1,3862,3879,7159,1000,1460,0,1,1,""
59669,DATA,34.7,2.1,3839,3864,6601,1000,1460,0,1,1,""
60169,DATA,34.7,0.0,3819,3847,8999,1000,1460,0,1,1,""
60669,DATA,34.5,-2.1,3807,3830,5400,1000,1460,0,1,1,""
61015,EVENT,34.7,2.1,3806,3822,8400,1000,1460,1,1,1,"IGN ON"
61169,DATA,34.0,-4.2,3810,3819,9001,1000,1460,1,1,1,""
61669,DATA,34.2,0.0,3831,3821,4200,1000,1460,1,1,1,""
62169,DATA,34.2,-2.1,3868,3836,8400,1000,1460,1,1,1,""
62305,EVENT,34.5,2.1,3877,3841,11401,1000,1460,1,1,1,"PUMP 1045"
62669,DATA,34.5,0.0,3906,3863,11399,1007,1460,1,1,1,""
63189,DATA,34.5,0.0,3911,3883,1500,1027,1460,1,1,1,""
63689,DATA,34.2,0.0,3896,3892,3003,1044,1460,1,1,1,""
64189,DATA,34.5,0.0,3889,3891,7200,1045,1460,1,1,1,""
64689,DATA,34.5,0.0,3946,3904,8400,1045,1460,1,1,1,""
64801,EVENT,34.5,0.0,3961,3911,7800,1045,1460,1,1,1,"PUMP 1050"
65189,DATA,34.5,2.1,4002,3942,6601,1046,1460,1,1,1,""
65689,DATA,34.2,-2.1,4008,3974,7200,1048,1460,1,1,1,""
66189,DATA,34.5,0.0,4001,3988,9000,1050,1460,1,1,1,""
66689,DATA,34.5,0.0,4011,3994,9000,1050,1460,1,1,1,""
67189,DATA,34.2,-2.1,4120,4056,10201,1050,1460,1,1,1,""
67689,DATA,34.2,0.0,4061,4065,10799,1050,1460,1,1,1,""
68189,DATA,34.2,-2.1,4068,4063,11400,1050,1460,1,1,1,""
68632,EVENT,34.5,2.1,4079,4072,9600,1050,1460,0,1,1,"IGN OFF"
68689,DATA,34.5,0.0,4069,4072,8399,1050,1460,0,1,1,""
69189,DATA,34.5,0.0,4063,4068,10201,1050,1460,0,1,1,""
69689,DATA,34.5,0.0,4099,4094,12599,1050,1460,0,1,1,""
70189,DATA,34.5,0.0,4047,4078,11401,1050,1460,0,1,1,""
70689,DATA,34.7,2.1,3991,4048,9001,1050,1460,0,1,1,""
71189,DATA,34.7,0.0,3970,4011,12000,1050,1460,0,1,1,""
71689,DATA,34.7,0.0,4005,4001,7800,1050,1460,0,1,1,""
72189,DATA,34.7,0.0,4079,4022,10801,1050,1460,0,1,1,""
72689,DATA,35.0,0.0,4035,4036,8400,1050,1460,0,1,1,""
73189,DATA,35.2,0.0,3967,4013,8401,1050,1460,0,1,1,""
73689,DATA,35.2,0.0,3956,3981,12000,1050,1460,0,1,1,""
74189,DATA,35.2,0.0,3942,3969,6601,1050,1460,0,1,1,""
74689,DATA,35.5,0.0,3908,3946,7801,1050,1460,0,1,1,""
75189,DATA,35.5,0.0,3878,3919,9000,1050,1460,0,1,1,""
75689,DATA,35.7,0.0,3860,3892,10201,1050,1460,0,1,1,""
76189,DATA,35.7,0.0,3895,3890,7201,1050,1460,0,1,1,""
76668,EVENT,36.0,2.1,3891,3891,7801,1050,1460,0,1,1,"STARTER 1480"
76689,DATA,36.0,2.1,3887,3891,5999,1050,1461,0,1,1,""
77189,DATA,36.0,0.0,3874,3885,5403,1050,1473,0,1,1,""
77689,DATA,36.0,-2.1,3898,3887,4201,1050,1480,0,1,1,""
78189,DATA,36.2,0.0,3913,3897,4801,1050,1480,0,1,1,""
78689,DATA,36.2,0.0,3919,3907,5999,1050,1480,0,1,1,""
79189,DATA,36.5,0.0,3922,3914,3600,1050,1480,0,1,1,""
79229,EVENT,36.5,0.0,3922,3914,3600,1050,1480,1,1,1,"IGN ON"
79689,DATA,36.2,0.0,3923,3918,4800,1050,1480,1,1,1,""
80189,DATA,36.5,0.0,3922,3920,7801,1050,1480,1,1,1,""
80689,DATA,36.7,0.0,3891,3912,6000,1050,1480,1,1,1,""
81189,DATA,37.0,2.1,3853,3890,6601,1050,1480,1,1,1,""
81689,DATA,37.0,0.0,3805,3859,9001,1050,1480,1,1,1,""
82189,DATA,37.2,0.0,3754,3817,6600,1050,1480,1,1,1,""
82689,DATA,37.5,2.1,3708,3773,6600,1050,1480,1,1,1,""
83189,DATA,37.7,0.0,3671,3730,7801,1050,1480,1,1,1,""
83689,DATA,37.7,-2.1,3643,3694,7800,1050,1480,1,1,1,""
83971,EVENT,38.0,0.0,3634,3675,8999,1050,1480,1,1,1,"STARTER 1500"
84209,DATA,38.2,2.1,3632,3665,7198,1050,1487,1,1,1,""
84709,DATA,38.2,0.0,3678,3663,10199,1050,1497,1,1,1,""
85209,DATA,38.5,0.0,3867,3712,7800,1050,1500,1,1,1,""
85709,DATA,38.7,0.0,3867,3791,8401,1050,1500,1,1,1,""
86209,DATA,38.7,0.0,3897,3832,7801,1050,1500,1,1,1,""
86709,DATA,39.0,0.0,3996,3893,6601,1050,1500,1,1,1,""
87209,DATA,39.2,0.0,4085,3971,9600,1050,1500,1,1,1,""
87709,DATA,39.5,-2.1,4174,4050,8999,1050,1500,1,1,1,""
88124,EVENT,39.7,0.0,4198,4107,12002,1050,1500,1,1,1,"PUMP 1055"
88209,DATA,39.7,0.0,4190,4117,7199,1050,1500,1,1,1,""
88709,DATA,40.2,2.1,4110,4128,12593,1052,1500,1,1,1,""
89209,DATA,40.2,-2.1,4046,4096,9000,1054,1500,1,1,1,""
89709,DATA,40.5,0.0,4046,4070,10199,1055,1500,1,1,1,""
90209,DATA,40.8,0.0,3977,4035,8400,1055,1500,1,1,1,""
90709,DATA,41.0,-2.1,3922,3995,12000,1055,1500,1,1,1,""
91209,DATA,41.5,2.1,3811,3924,8399,1055,1500,1,1,1,""
91709,DATA,41.5,0.0,3761,3853,11402,1055,1500,1,1,1,""
91924,EVENT,41.7,0.0,3746,3830,8400,1055,1500,0,1,1,"IGN OFF"
92209,DATA,42.0,2.1,3729,3800,9599,1055,1500,0,1,1,""
92709,DATA,42.2,2.1,3716,3762,9600,1055,1500,0,1,1,""
93209,DATA,42.5,2.1,3723,3742,5999,1055,1500,0,1,1,""
93709,DATA,42.7,0.0,3774,3747,8400,1055,1500,0,1,1,""
94209,DATA,42.7,0.0,3861,3786,7200,1055,1500,0,1,1,""
94709,DATA,43.3,2.1,3934,3845,6601,1055,1500,0,1,1,""
95209,DATA,43.5,0.0,3966,3899,6000,1055,1500,0,1,1,""
95709,DATA,43.7,0.0,3976,3936,13800,1055,1500,0,1,1,""
96209,DATA,44.0,0.0,3963,3951,10200,1055,1500,0,1,1,""
96709,DATA,44.5,2.1,3954,3943,11399,1055,1500,0,1,1,""
97209,DATA,44.5,0.0,4309,4054,15602,1055,1500,0,1,1,""
97709,DATA,44.5,0.0,4192,4169,9000,1055,1500,0,1,1,""
98209,DATA,45.2,2.1,3945,4104,7800,1055,1500,0,1,1,""
98709,DATA,45.5,2.1,3791,3976,6600,1055,1500,0,1,1,""
99209,DATA,45.5,0.0,3741,3872,9000,1055,1500,0,1,1,""
99709,DATA,46.0,4.2,3732,3805,12001,1055,1500,0,1,1,""
100209,DATA,46.2,2.1,3718,3766,4800,1055,1500,0,1,1,""
100709,DATA,46.5,0.0,3739,3748,11399,1055,1500,0,1,1,""
101209,DATA,46.7,0.0,3745,3746,10199,1055,1500,0,1,1,""
101709,DATA,46.7,-2.1,3749,3747,6599,1055,1500,0,1,1,""
102209,DATA,47.2,0.0,3749,3747,7800,1055,1500,0,1,1,""
102709,DATA,47.5,0.0,3755,3750,6600,1055,1500,0,1,1,""
103209,DATA,47.7,-2.1,3767,3757,6600,1055,1500,0,1,1,""
103709,DATA,48.0,0.0,3778,3764,4800,1055,1500,0,1,1,""
104209,DATA,48.5,2.1,3781,3773,6000,1055,1500,0,1,1,""
104709,DATA,48.7,2.1,3768,3772,10201,1055,1500,0,1,1,""
105209,DATA,49.0,0.0,3758,3768,8999,1055,1500,0,1,1,""
105709,DATA,49.2,0.0,3737,3755,8400,1055,1500,0,1,1,""
106209,DATA,49.5,0.0,3731,3744,6600,1055,1500,0,1,1,""
106709,DATA,49.7,0.0,3734,3738,5400,1055,1500,0,1,1,""
107209,DATA,50.0,0.0,3753,3743,7800,1055,1500,0,1,1,""
107709,DATA,50.2,2.1,3765,3751,6600,1055,1500,0,1,1,""
