ms,type,mode,stage,egtC,dEgtCps,rpm,targetRpm,pumpUs,flowMlMin,fuelTargetUs,starterUs,ign,valve1,valve2,throttlePct,abortReason,event
582,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","CONFIG LOADED from SD"
5222,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT SD_LOG_READY"
5223,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","BOOT Test ECU V1 WebUI/TestWizard"
5327,EVENT,WAITING,NONE,,, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","WIFI API ON ECU_TestV1 http://192.168.4.1"
46130,EVENT,WAITING,NONE,30.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST EGT PASS - EGT OK 30.0C"
48337,EVENT,WAITING,NONE,30.3,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=5 rej=0 jit=0.0%"
51096,DATA,WAITING,NONE,29.8,-1.2, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
51095,EVENT,WAITING,NONE,29.8,-1.2, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START IGN_PULSE"
51096,EVENT,WAITING,NONE,29.8,-1.2, 0,0,1000,0.0,1000,1000,1,0,0,0,"NONE","TEST IGN_PULSE RUNNING - Running"
51886,DATA,WAITING,NONE,25.5,-1.2,1164,0,1000,0.0,1000,1000,1,0,0,0,"NONE",""
52292,EVENT,WAITING,NONE,25.8,1.9,1164,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST IGN_PULSE PASS - IGN pulse completed"
56618,DATA,WAITING,NONE,29.5,-0.9, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
56617,EVENT,WAITING,NONE,29.5,-0.9, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
56618,EVENT,WAITING,NONE,29.5,-0.9, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
57215,DATA,WAITING,NONE,29.5,-2.2,1185,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
57619,EVENT,WAITING,NONE,29.3,-1.1,1188,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
59353,DATA,WAITING,NONE,29.5,-1.5, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
59341,EVENT,WAITING,NONE,29.5,-1.5, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE2_MAIN"
59353,EVENT,WAITING,NONE,29.5,-1.5, 0,0,1000,0.0,1000,1000,0,0,1,0,"NONE","TEST VALVE2_MAIN RUNNING - Running"
59955,DATA,WAITING,NONE,29.5,-1.0,1204,0,1000,0.0,1000,1000,0,0,1,0,"NONE",""
60356,EVENT,WAITING,NONE,29.5,0.0,1218,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE2_MAIN PASS - Valve 2 pulse completed"
62094,DATA,WAITING,NONE,29.8,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
62093,EVENT,WAITING,NONE,29.8,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START VALVE1_START"
62094,EVENT,WAITING,NONE,29.8,0.0, 0,0,1000,0.0,1000,1000,0,1,0,0,"NONE","TEST VALVE1_START RUNNING - Running"
62958,DATA,WAITING,NONE,29.5,0.0,1258,0,1000,0.0,1000,1000,0,1,0,0,"NONE",""
63106,EVENT,WAITING,NONE,29.5,0.0,1258,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST VALVE1_START PASS - Valve 1 pulse completed"
70483,DATA,WAITING,NONE,30.0,0.8, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
70459,EVENT,WAITING,NONE,30.0,0.8, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST START PUMP_PRIME"
70483,EVENT,WAITING,NONE,30.0,0.8, 0,0,1160,50.0,1160,1000,0,0,1,0,"NONE","TEST PUMP_PRIME RUNNING - Running"
71096,DATA,WAITING,NONE,29.5,0.0,1268,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
71809,DATA,WAITING,NONE,29.5,0.0,1274,0,1160,50.0,1160,1000,0,0,1,0,"NONE",""
71972,EVENT,WAITING,NONE,29.8,1.9,1276,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST PUMP_PRIME PASS - Pump prime completed at 1160us"
824143,EVENT,WAITING,NONE,30.0,0.0, 0,0,1000,0.0,1000,1000,0,0,0,0,"NONE","TEST RPM_NOISE FAIL - RNOISE=REST_NOISE raw=5 rej=0 jit=0.0%"
